id|nct_id|group_type|title|description
59274560|NCT03291444|Active Comparator|Chimeric antigen receptor T cells|After pretreatment, chimeric antigen receptor T cells will be transfused.
59455312|NCT05137275|Experimental|Anti-5T4 CAR-raNK Cells|
59929483|NCT02915445|Experimental|EpCAM CAR-T cells|Autologous T cells from patient are engineered to expressing a special chimeric antigen receptor to recognizing EpCAM by lentiviral vector. The engineered T cells were then endowed cytotoxicity to the tumor cells and hold the potential to inhibit the advance of tumors.
59930037|NCT04703686|Experimental|Obinutuzumab + RO7082859|
59930672|NCT03366350|Experimental|Consolidative allo-HSCT following CAR-T therapy|Patients who had achieved MRD-negative complete remissions through CAR-T therapy (NCT02965092) will, on their own accord, receive allo-HSCT if there are no previous HSCT, contraindications, and other restrictions.
59275668|NCT05605197|Experimental|U87 CAR-T cells|The Patients are enrolled into 2 dose level cohorts in sequence
59458939|NCT04359784|Experimental|Prevention (anakinra, lisocabtagene maraleucel)|Patients receive anakinra SC daily on days 0-13 and lisocabtagene maraleucel via infusion on day 0.
59459489|NCT03373097|Experimental|GD2-CART01|After a lymphodepleting regimen the patients will receive 1.0 to 10.0 x 10⁶/kg GD2 Chimeric Antigen Receptor (CAR) positive T cells.
59459592|NCT05437341|Experimental|bi-4SCAR-PSMA/CD70 T Cell Therapy for CD70 and/or PSMA positive cancer|
59459593|NCT05437328|Experimental|bi-4SCAR-GD2/CD56 T Cell Therapy for GD2 and/or CD56 positive tumor|
59459594|NCT05437315|Experimental|bi-4SCAR-GD2/PSMA T Cell Therapy for GD2 and PSMA positive tumor|
59459625|NCT05436509|Experimental|bi-4SCAR-CD19/79b T Cell Therapy for CD19 and/or CD79b positive B cell malignancies|
59459626|NCT05436496|Experimental|bi-4SCAR-CD19/70 T Cell Therapy for CD19 and/or CD70 positive B cell malignancies|
59931480|NCT04503980|Experimental|CAR T cells therapy|The safety and efficacy of αPD1-MSLN-CAR T cells will be assessed in a standard 3+3 dose escalation approach. Four doses of CAR T cells will be evaluated in this study: 1×10^5 CAR+ T cells/kg, 3×10^5 CAR+ T cells/kg, 1×10^6 CAR+ T cells/kg, and 3×10^6 CAR+ T cells/kg.
59932817|NCT03488160|Experimental|Single arm|The Chimeric Antigen Receptor T Cell Immunotherapy (CAR-T) Dosage form：injection Dosage:100ml/time Frequency:the first day,the second day Duration:total two times
59932910|NCT03540303|Experimental|CAR19 T cells carrying cytoplasmic activated PD-1|patients with refractory/relapsed B-NHL receive a preconditioning before infusion of CAR T cells.
59934677|NCT05459870|Experimental|4SCAR T Cell Therapy for autoimmune diseases|
59934903|NCT05585996|Experimental|Combination therapy of CD19 CAR-T and CD19 CAR-DC|6-18 patientsare planned to be enrolled in the dose-escalation trial (0.5×10^6/kg、1×10^6/kg、2×10^6/kg和4×10^6/kg) and 52 patients in the dose-expansion trial.
59934990|NCT04706936|Experimental|Anti-BCMA CAR-T (CBG-002)|All subjects were intravenous administrated with CBG-002.
59936334|NCT05393804|Experimental|Cohort 1|Participants with relapsed/refractory MM who had an autologous hematopoietic stem cell transplant (AHCT). In an AHCT, their own blood-forming stem cells are collected. Participants are then treated with high doses of chemotherapy which kills the cancer cells, but it also gets rid of the blood-producing cells that are left in the bone marrow. Afterward, the collected stem cells are put back into the bloodstream, allowing the bone marrow to produce new blood cells.
59936335|NCT05393804|Experimental|Cohort 2|Participants with relapsed/refractory MM who had an allogeneic hematopoietic cell transplant (alloHCT). In an alloHCT, a person's stem cells are replaced with new, healthy stem cells from a donor.
59936514|NCT04952584|Experimental|Treatment Phase|"Three dose levels will be evaluated based on safety data from our current study of CD30 CAR T cells. Cohorts of three to six patients will be enrolled at each dose level The dose is based on the number of CD.30 CAR-EBVT-expressing cells administered. The total number of dose levels evaluated will depend upon toxicities experienced. Dose level cohorts will be numbered sequentially.~Dose Level 1: 1 × 10^8 CD30.CAR-EBVST cells~Dose Level 2: 4 × 10^8 CD30.CAR-EBVST cells~Dose Level 3: 1 × 10^9 CD30.CAR-EBVST cells"
59936881|NCT02601313|Experimental|Axicabtagene ciloleucel/brexucabtagene autoleucel (KTE-X19)|Participants with relapsed/refractory mantle cell lymphoma (MCL) will receive conditioning chemotherapy (CTE) consisting of fludarabine 30 mg/m^2/day and cyclophosphamide 500 mg/m^2/day intravenous (IV) infusion for 3 days followed by a single infusion of axicabtagene ciloleucel at a targeted dose of 2 x 10^6 anti-CD19 chimeric antigen receptor (CAR) T cells/kg on Day 0 or brexucabtagene autoleucel (KTE-X19) at a targeted dose of 2 x 10^6 CAR T cells/kg, with a maximum dose of 2 x 10^8 anti-CD19 CAR T cells for participants ≥ 100 kg on Day 0 in Cohort 1 or brexucabtagene autoleucel at a targeted dose of 0.5 x 10^6 anti-CD19 CAR T cells/kg, with a maximum dose of 0.5 x 10^8 anti-CD19 CAR T cells for participants ≥ 100 kg on Day 0 in Cohort 2.
59937293|NCT03473496|Experimental|CART therapy in multiple myeloma|In order to assess the safety and validity of using CAR-T therapy refractory/rela-psed multiple myeloma patients with one kind of BCMA-CART,CD138-CART,CD56-CART or CD38-CART,subjects will receive 10^6-10^7/Kg transduced CAR T cells at one time.
59938844|NCT04489862|Experimental|CAR T cells therapy|The safety and efficacy of αPD1-MSLN-CAR T cells will be assessed in a standard 3+3 dose escalation approach. Four doses of CAR T cells will be evaluated in this study: 1×10^5 CAR+ T cells/kg, 3×10^5 CAR+ T cells/kg, 1×10^6 CAR+ T cells/kg, and 3×10^6 CAR+ T cells/kg.
59939148|NCT05398614|Experimental|CD7 CAR-T|SENL101
59939630|NCT03710421|Experimental|Treatment (leukapheresis, chemotherapy, CS-1 CAR T therapy)|Patients undergo leukapheresis over 2-4 hours. Beginning 3-4 weeks, patients receive cyclophosphamide IV on days -4 and/or -3 or fludarabine IV and cyclophosphamide IV on days -5 to -3. Patients then undergo CS1-CAR T therapy over 10-15 minutes on day 0.
59940348|NCT03919526|Experimental|anti-CD19/CD22 CAR-T cells|Administration with anti-CD19/ CD22 CAR-T cells in the MRD-positive ALL patients.
59940352|NCT05488132|Experimental|anti-siglec-6 CAR-T cell therapy|anti-siglec-6 CAR-T cell therapy
59940416|NCT03265106|Experimental|BinD19|BinD19 (autologous T cells transduced with CD19 TCR-ζ/4-1BB vector) administered as an IV infusion on days 0, 1 and 2 in the absence of disease progression or unacceptable toxicity. Minimum/ maximum dose: 1x10^6/kg / 1x10^7/kg administered to childhood patients with R/R B cell Acute Lymphoblastic Leukemia (ALL) or Lymphoma.
59940476|NCT03262298|Experimental|anti-CD22 CAR-T|Patients will receive a full dose CART infusion at day 0.
59941118|NCT05211557|Experimental|fhB7H3.CAR-T cells|In phase I study, 9 enrolled patients diagnosed with advanced ovarian cancer will receive one-time infusion of fhB7H3.CAR-Ts at the doses of 1×10^6/kg, 3×10^6/kg and 5×10^6/kg, 3 patients for each dose. To further confirm the therapeutic efficacy, in phase II study, 6 enrolled patients will receive an optimal dose (balancing effectiveness and toxicity) of fhB7H3.CAR-Ts. Prior to receiving the infusions, patients will undergo lymphodepletion with fludarabine and cyclophosphamide.
59941148|NCT05477446|Experimental|CD207 CAR-T cells|Cohort 1 will receive 1 x 10^6 CAR+ T cells/kg. Cohort 2 will receive 3 x 10^6 CAR+ T cells/kg. Cohort 3 will receive 5 x 10^6 CAR+ T cells/kg. Cohort 4 will receive 1 x 10^7 CAR+ T cells/kg.
59941533|NCT03222674|Experimental|Single arm|CAR T cells to treat AML
59942249|NCT03208556|Experimental|iPD1 CD19 eCAR T cells|patients will receive a lymphodepletion chemotherapy prior to CAR T cell infusion
59942497|NCT02303821|Experimental|Phase 1b: Dose Escalation 1|"Subjects will receive carfilzomib in combination with induction chemotherapy, comprising an R3 backbone of dexamethasone, mitoxantrone, PEG asparaginase, and vincristine.~Subjects will have a 1 week carfilzomib single agent Lead in Window prior to the Induction Cycle.~Subjects will receive a 4 week cycle of induction chemotherapy and have the option to receive a 4 week cycle of consolidation chemotherapy (Children's Oncology Group (COG) modified Berlin Frankfurt Münster (BFM) chemotherapy backbone (6 mercaptopurine, cyclophosphamide, cytarabine, PEG asparaginase, vincristine), if stable disease or better response is achieved at the end of the Induction Cycle."
59942498|NCT02303821|Experimental|Phase 1b: Dose Escalation 2|"Subjects will receive carfilzomib in combination with induction chemotherapy, comprising a VXLD backbone of vincristine, dexamethasone, PEG asparaginase, and daunorubicin.~Subjects will receive a 4 week cycle of carfilzomib and induction chemotherapy and then have the option to receive a 4 week cycle of consolidation chemotherapy (Children's Oncology Group (COG) modified Berlin Frankfurt Münster (BFM) chemotherapy backbone (6 mercaptopurine, cyclophosphamide, cytarabine, PEG asparaginase, vincristine), if stable disease or better response is achieved at the end of the Induction Cycle."
59942499|NCT02303821|Experimental|Phase 2: Aged ≥ 12 months at screening|"All subjects aged ≥ 12 months at screening.~Subjects will receive the recommended phase 2 dose (RP2D) of carfilzomib determined in Phase 1b.~Subjects will receive a 4 week cycle of carfilzomib and induction chemotherapy comprising of a VXLD backbone of vincristine, dexamethasone, PEG asparaginase and daunorubicin. Subjects will then have the option to receive a 4 week cycle of carfilzomib in combination with consolidation chemotherapy Children's Oncology Group (COG) modified Berlin Frankfurt Münster (BFM) chemotherapy backbone (6 mercaptopurine, cyclophosphamide, cytarabine, PEG asparaginase, vincristine) if subjects showed no disease progression at the end of the Induction Cycle."
59942500|NCT02303821|Experimental|Phase 2: Aged < 12 months at screening|"All subjects aged < 12 months at screening.~Subjects will receive the recommended phase 2 dose (RP2D) of carfilzomib determined in Phase 1b.~Subjects will receive a modified 5 week cycle (based on Interfant-06) of carfilzomib and induction chemotherapy comprising of a VXLD backbone of vincristine, dexamethasone, PEG asparaginase and daunorubicin. Subjects will then have the option to receive a 5 week cycle (modified based on Interfant-06) of carfilzomib in combination with consolidation chemotherapy Children's Oncology Group (COG) modified Berlin Frankfurt Münster (BFM) chemotherapy backbone (6 mercaptopurine, cyclophosphamide, cytarabine, PEG asparaginase, vincristine), if subjects showed no disease progression at the end of the Induction Cycle."
59942994|NCT05194709|Experimental|Anti-5T4 CAR-NK Cells|
59943361|NCT02439788|Experimental|GINAKIT Cells plus chemotherapy|Patients receive chemotherapy with Fludarabine and Cyclophosphamide and then an infusion of the GINAKIT cells (iC9-GD2.CD28.OX40.zeta Natural Killer T cells)
59943924|NCT03182816|Experimental|anti-CTLA-4/PD-1 expressing EGFR-CAR-T|This study have only one arm that is anti-CTLA-4/PD-1 expressing EGFR-CAR-T group. All patients with advanced solid tumor will take part in the screening, who matching all the conditions will be chosen for the treatment using CTLA-4 and PD-1 antibodies expressing EGFR-targeted CAR-T cells. New CAR-T cells are cultured from PBMC and returned to the patients by venous transfusion.
59943942|NCT03185468|Experimental|4SCAR-PSMA|4SCAR PSMA-modified T cells can recognize and kill tumor cells through the recognize of PSMA .This study will evaluate the side effects and effective doses of 4SCAR-PSMA T cells in treating refractory and recurrent solid tumors.
59943943|NCT03185468|Experimental|4SCAR-FRa|4SCAR FRa-modified T cells can recognize and kill tumor cells through the recognize of FRa .This study will evaluate the side effects and effective doses of 4SCAR-FRa T cells in treating refractory and recurrent solid tumors.
59944455|NCT02706392|Experimental|Treatment (ROR1 CAR-specific autologous T-lymphocytes)|Patients receive chemotherapy comprising fludarabine phosphate and cyclophosphamide as determined by the referring physician in consultation with the protocol PI. Beginning within 36-96 hours after completion of lymphodepleting chemotherapy, patients receive ROR1 CAR-specific autologous T-lymphocytes IV over 20-30 minutes. Patients may receive a second infusion of ROR1 CAR-specific autologous T-lymphocytes with or without additional cytoreductive therapy at the same (for those that received the highest cell dose) or up to the next highest dose level and there is persistent disease, there were no toxicities attributed to the first infusion, and the patient is at least 21 days from the first T cell infusion.
59944476|NCT02416466|Experimental|anti-CEA CAR-T cells + Sir-Spheres|Three infusions of gene-modified anti-CEA T cells over the course of 6 weeks into the hepatic artery via a percutaneous approach along with low dose IL-2. A single dose of Sir-Spheres will be given 2 weeks following the final T cell dose.
