id|nct_id|mesh_term|downcase_mesh_term|mesh_type
207691085|NCT05190653|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207691086|NCT05190653|Neoplasms|neoplasms|mesh-ancestor
207691087|NCT05190653|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207691088|NCT05190653|Vascular Diseases|vascular diseases|mesh-ancestor
207691089|NCT05190653|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207691090|NCT05190653|Paraproteinemias|paraproteinemias|mesh-ancestor
207358149|NCT03721068|Neuroblastoma|neuroblastoma|mesh-list
207358150|NCT03721068|Osteosarcoma|osteosarcoma|mesh-list
207358151|NCT03721068|Neuroectodermal Tumors, Primitive, Peripheral|neuroectodermal tumors, primitive, peripheral|mesh-ancestor
207358152|NCT03721068|Neuroectodermal Tumors, Primitive|neuroectodermal tumors, primitive|mesh-ancestor
207358153|NCT03721068|Neoplasms, Neuroepithelial|neoplasms, neuroepithelial|mesh-ancestor
207358154|NCT03721068|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
207358155|NCT03721068|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
207358156|NCT03721068|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207358158|NCT03721068|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207358159|NCT03721068|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
207358160|NCT03721068|Neoplasms, Bone Tissue|neoplasms, bone tissue|mesh-ancestor
207358161|NCT03721068|Neoplasms, Connective Tissue|neoplasms, connective tissue|mesh-ancestor
207358162|NCT03721068|Neoplasms, Connective and Soft Tissue|neoplasms, connective and soft tissue|mesh-ancestor
207358163|NCT03721068|Sarcoma|sarcoma|mesh-ancestor
207358205|NCT03672318|Multiple Myeloma|multiple myeloma|mesh-list
207358206|NCT03672318|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207358207|NCT03672318|Immune System Diseases|immune system diseases|mesh-list
207358208|NCT03672318|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207358209|NCT03672318|Neoplasms|neoplasms|mesh-ancestor
207358210|NCT03672318|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207358211|NCT03672318|Vascular Diseases|vascular diseases|mesh-ancestor
207358212|NCT03672318|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207358213|NCT03672318|Paraproteinemias|paraproteinemias|mesh-ancestor
207358214|NCT03672318|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207358215|NCT03672318|Hematologic Diseases|hematologic diseases|mesh-ancestor
207358216|NCT03672318|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207358217|NCT03672318|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207358218|NCT03672318|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207697752|NCT04608487|Lymphoma|lymphoma|mesh-list
207697753|NCT04608487|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207698311|NCT03676504|Lymphoma|lymphoma|mesh-list
207698312|NCT03676504|Leukemia|leukemia|mesh-list
207698313|NCT03676504|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207698314|NCT03676504|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
207698315|NCT03676504|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
207698316|NCT03676504|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
207698317|NCT03676504|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
207698318|NCT03676504|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207698319|NCT03676504|Neoplasms|neoplasms|mesh-ancestor
207698320|NCT03676504|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207698321|NCT03676504|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207698322|NCT03676504|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207698323|NCT03676504|Immune System Diseases|immune system diseases|mesh-ancestor
207698324|NCT03676504|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207698325|NCT03676504|Lymphoma, B-Cell|lymphoma, b-cell|mesh-ancestor
207698326|NCT03676504|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
207698327|NCT03676504|Chronic Disease|chronic disease|mesh-ancestor
207698328|NCT03676504|Disease Attributes|disease attributes|mesh-ancestor
207698329|NCT03676504|Pathologic Processes|pathologic processes|mesh-ancestor
207153957|NCT01460901|Neuroblastoma|neuroblastoma|mesh-list
207153958|NCT01460901|Neuroectodermal Tumors, Primitive, Peripheral|neuroectodermal tumors, primitive, peripheral|mesh-ancestor
207153959|NCT01460901|Neuroectodermal Tumors, Primitive|neuroectodermal tumors, primitive|mesh-ancestor
207153960|NCT01460901|Neoplasms, Neuroepithelial|neoplasms, neuroepithelial|mesh-ancestor
207153961|NCT01460901|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
207153962|NCT01460901|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
207153963|NCT01460901|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207153964|NCT01460901|Neoplasms|neoplasms|mesh-ancestor
207153965|NCT01460901|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207153966|NCT01460901|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
207154086|NCT04888468|Leukemia|leukemia|mesh-list
207154087|NCT04888468|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207154088|NCT04888468|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
207154089|NCT04888468|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207154090|NCT04888468|Neoplasms|neoplasms|mesh-ancestor
207154091|NCT04888468|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207154092|NCT04888468|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207154093|NCT04888468|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207154094|NCT04888468|Immune System Diseases|immune system diseases|mesh-ancestor
207154277|NCT04556266|Lymphoma|lymphoma|mesh-list
207154278|NCT04556266|Neoplasms|neoplasms|mesh-list
207154279|NCT04556266|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207154280|NCT04556266|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207154281|NCT04556266|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207154282|NCT04556266|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207154283|NCT04556266|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207154284|NCT04556266|Immune System Diseases|immune system diseases|mesh-ancestor
207154285|NCT04556266|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207160136|NCT04196205|Lymphoma|lymphoma|mesh-list
207160137|NCT04196205|Leukemia|leukemia|mesh-list
207160138|NCT04196205|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207160139|NCT04196205|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
207160140|NCT04196205|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207160141|NCT04196205|Neoplasms|neoplasms|mesh-ancestor
207160142|NCT04196205|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207160143|NCT04196205|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207160144|NCT04196205|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207160145|NCT04196205|Immune System Diseases|immune system diseases|mesh-ancestor
207165106|NCT02992834|Lymphoma|lymphoma|mesh-list
207165107|NCT02992834|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207165108|NCT02992834|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207165109|NCT02992834|Neoplasms|neoplasms|mesh-ancestor
207165110|NCT02992834|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207165111|NCT02992834|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207165112|NCT02992834|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207165113|NCT02992834|Immune System Diseases|immune system diseases|mesh-ancestor
207165114|NCT02992834|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207167575|NCT03159819|Adenocarcinoma|adenocarcinoma|mesh-list
207167576|NCT03159819|Carcinoma|carcinoma|mesh-ancestor
207167577|NCT03159819|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207167578|NCT03159819|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207167579|NCT03159819|Neoplasms|neoplasms|mesh-ancestor
207172326|NCT03696784|Lymphoma|lymphoma|mesh-list
207172327|NCT03696784|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207172328|NCT03696784|Lymphatic Diseases|lymphatic diseases|mesh-list
207172329|NCT03696784|Immune System Diseases|immune system diseases|mesh-list
207172330|NCT03696784|Immunoproliferative Disorders|immunoproliferative disorders|mesh-list
207172331|NCT03696784|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207172332|NCT03696784|Neoplasms|neoplasms|mesh-ancestor
207172333|NCT03696784|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207172334|NCT03696784|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207173452|NCT05312476|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207173453|NCT05312476|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207173454|NCT05312476|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207173455|NCT05312476|Neoplasms|neoplasms|mesh-ancestor
207173456|NCT05312476|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207173457|NCT05312476|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207173458|NCT05312476|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207173459|NCT05312476|Immune System Diseases|immune system diseases|mesh-ancestor
207173967|NCT04088890|Lymphoma|lymphoma|mesh-list
207173968|NCT04088890|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207173969|NCT04088890|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207173970|NCT04088890|Neoplasms|neoplasms|mesh-ancestor
207173971|NCT04088890|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207173972|NCT04088890|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207173973|NCT04088890|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207173974|NCT04088890|Immune System Diseases|immune system diseases|mesh-ancestor
207173975|NCT04088890|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207304206|NCT04488354|Burkitt Lymphoma|burkitt lymphoma|mesh-list
207304207|NCT04488354|Lymphoma|lymphoma|mesh-list
207304208|NCT04488354|Lymphoma, Follicular|lymphoma, follicular|mesh-list
207304209|NCT04488354|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207175432|NCT05381181|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207175433|NCT05381181|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207175434|NCT05381181|Neoplasms|neoplasms|mesh-ancestor
207175435|NCT05381181|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207175436|NCT05381181|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207175437|NCT05381181|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207175438|NCT05381181|Immune System Diseases|immune system diseases|mesh-ancestor
207175439|NCT05381181|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207175440|NCT05381181|Leukemia|leukemia|mesh-ancestor
207304210|NCT04488354|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
207304211|NCT04488354|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
207304212|NCT04488354|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
207304213|NCT04488354|Waldenstrom Macroglobulinemia|waldenstrom macroglobulinemia|mesh-list
207304214|NCT04488354|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207304215|NCT04488354|Neoplasms|neoplasms|mesh-ancestor
207304216|NCT04488354|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207304217|NCT04488354|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207304218|NCT04488354|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207304219|NCT04488354|Immune System Diseases|immune system diseases|mesh-ancestor
207304220|NCT04488354|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207304221|NCT04488354|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207304222|NCT04488354|Leukemia|leukemia|mesh-ancestor
207304223|NCT04488354|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
207304224|NCT04488354|Chronic Disease|chronic disease|mesh-ancestor
207304225|NCT04488354|Disease Attributes|disease attributes|mesh-ancestor
207304226|NCT04488354|Pathologic Processes|pathologic processes|mesh-ancestor
207304227|NCT04488354|Epstein-Barr Virus Infections|epstein-barr virus infections|mesh-ancestor
207304228|NCT04488354|Herpesviridae Infections|herpesviridae infections|mesh-ancestor
207304229|NCT04488354|DNA Virus Infections|dna virus infections|mesh-ancestor
207304230|NCT04488354|Virus Diseases|virus diseases|mesh-ancestor
207304231|NCT04488354|Infections|infections|mesh-ancestor
207304232|NCT04488354|Tumor Virus Infections|tumor virus infections|mesh-ancestor
207304233|NCT04488354|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
207304234|NCT04488354|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207304235|NCT04488354|Vascular Diseases|vascular diseases|mesh-ancestor
207304236|NCT04488354|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207304237|NCT04488354|Paraproteinemias|paraproteinemias|mesh-ancestor
207304238|NCT04488354|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207304239|NCT04488354|Hematologic Diseases|hematologic diseases|mesh-ancestor
207304240|NCT04488354|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207180721|NCT04762485|Leukemia|leukemia|mesh-list
207180722|NCT04762485|Acute Disease|acute disease|mesh-list
207180723|NCT04762485|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207180724|NCT04762485|Neoplasms|neoplasms|mesh-ancestor
207180725|NCT04762485|Disease Attributes|disease attributes|mesh-ancestor
207180726|NCT04762485|Pathologic Processes|pathologic processes|mesh-ancestor
207181951|NCT03030976|Connective Tissue Diseases|connective tissue diseases|mesh-ancestor
207181952|NCT03030976|Autoimmune Diseases|autoimmune diseases|mesh-ancestor
207181953|NCT03030976|Immune System Diseases|immune system diseases|mesh-ancestor
207342603|NCT04916860|Lymphoma|lymphoma|mesh-list
207342604|NCT04916860|Leukemia|leukemia|mesh-list
207514334|NCT05431608|Multiple Myeloma|multiple myeloma|mesh-list
207514335|NCT05431608|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207514336|NCT05431608|Recurrence|recurrence|mesh-list
207514337|NCT05431608|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207514338|NCT05431608|Neoplasms|neoplasms|mesh-ancestor
207514424|NCT05397496|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207514425|NCT05397496|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207514426|NCT05397496|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
207514427|NCT05397496|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207514428|NCT05397496|Lymphoma|lymphoma|mesh-ancestor
207514429|NCT05397496|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207514430|NCT05397496|Neoplasms|neoplasms|mesh-ancestor
207514431|NCT05397496|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207514432|NCT05397496|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207514433|NCT05397496|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207514434|NCT05397496|Immune System Diseases|immune system diseases|mesh-ancestor
207514435|NCT05397496|Leukemia|leukemia|mesh-ancestor
207305650|NCT05310591|Leukemia|leukemia|mesh-list
207305651|NCT05310591|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207305655|NCT05310591|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207305656|NCT05310591|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207305657|NCT05310591|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207305658|NCT05310591|Immune System Diseases|immune system diseases|mesh-ancestor
207522997|NCT02663297|Neoplasms|neoplasms|mesh-list
207522998|NCT02663297|Hodgkin Disease|hodgkin disease|mesh-list
207522999|NCT02663297|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207523000|NCT02663297|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-list
207523001|NCT02663297|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-list
207523002|NCT02663297|Lymphatic Diseases|lymphatic diseases|mesh-list
207523003|NCT02663297|Immune System Diseases|immune system diseases|mesh-list
207523004|NCT02663297|Immunoproliferative Disorders|immunoproliferative disorders|mesh-list
207523133|NCT02159495|Leukemia|leukemia|mesh-list
207523134|NCT02159495|Neoplasms|neoplasms|mesh-list
