id|nct_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na|number_analyzed|number_analyzed_units|population_description|calculate_percentage
135825074|NCT02659943|59581592|BG001||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|2|2.0|||||||2|||
135825075|NCT02659943|59581593|BG002||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135825076|NCT02659943|59581594|BG003||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||4|||
135825077|NCT02659943|59581595|BG004||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||2|||
135825078|NCT02659943|59581596|BG005||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|6|6.0|||||||9|||
135825079|NCT02659943|59581597|BG006||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|4|4.0|||||||6|||
135825080|NCT02659943|59581598|BG007||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|18|18.0|||||||27|||
135825081|NCT02659943|59581591|BG000||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||3|||
135825082|NCT02659943|59581592|BG001||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||2|||
135825083|NCT02659943|59581593|BG002||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135825084|NCT02659943|59581594|BG003||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||4|||
135825085|NCT02659943|59581595|BG004||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||2|||
135825086|NCT02659943|59581596|BG005||>=65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||9|||
135825087|NCT02659943|59581597|BG006||>=65 years|Age, Categorical||Participants|Count of Participants|2|2.0|||||||6|||
135825088|NCT02659943|59581598|BG007||>=65 years|Age, Categorical||Participants|Count of Participants|9|9.0|||||||27|||
135825089|NCT02659943|59581591|BG000|||Age, Continuous||years|Mean|55.6|55.6|Standard Deviation|10.14|10.14||||3|||
135825090|NCT02659943|59581592|BG001|||Age, Continuous||years|Mean|50.35|50.35|Standard Deviation|3.04|3.04||||2|||
135825091|NCT02659943|59581593|BG002|||Age, Continuous||years|Mean|68.6|68.6|Standard Deviation|0|0.0||||1|||
135825092|NCT02659943|59581594|BG003|||Age, Continuous||years|Mean|57.2|57.2|Standard Deviation|8.61|8.61||||4|||
135825093|NCT02659943|59581595|BG004|||Age, Continuous||years|Mean|65|65.0|Standard Deviation|5.09|5.09||||2|||
135825094|NCT02659943|59581596|BG005|||Age, Continuous||years|Mean|57.11|57.11|Standard Deviation|10.8|10.8||||9|||
135825095|NCT02659943|59581597|BG006|||Age, Continuous||years|Mean|52.98|52.98|Standard Deviation|16.32|16.32||||6|||
135825096|NCT02659943|59581598|BG007|||Age, Continuous||years|Mean|56.55|56.55|Standard Deviation|11.05|11.05||||27|||
135825097|NCT02659943|59581591|BG000||Female|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135825098|NCT02659943|59581592|BG001||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||2|||
135825099|NCT02659943|59581593|BG002||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135825100|NCT02659943|59581594|BG003||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||4|||
135825101|NCT02659943|59581595|BG004||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||2|||
135825102|NCT02659943|59581596|BG005||Female|Sex: Female, Male||Participants|Count of Participants|5|5.0|||||||9|||
135825103|NCT02659943|59581597|BG006||Female|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||6|||
135825104|NCT02659943|59581598|BG007||Female|Sex: Female, Male||Participants|Count of Participants|11|11.0|||||||27|||
135825105|NCT02659943|59581591|BG000||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135825106|NCT02659943|59581592|BG001||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||2|||
135825107|NCT02659943|59581593|BG002||Male|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135825108|NCT02659943|59581594|BG003||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||4|||
135825109|NCT02659943|59581595|BG004||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||2|||
135825110|NCT02659943|59581596|BG005||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||9|||
135825111|NCT02659943|59581597|BG006||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||6|||
135825112|NCT02659943|59581598|BG007||Male|Sex: Female, Male||Participants|Count of Participants|16|16.0|||||||27|||
135825113|NCT02659943|59581591|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825114|NCT02659943|59581592|BG001||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825115|NCT02659943|59581593|BG002||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825116|NCT02659943|59581594|BG003||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825117|NCT02659943|59581595|BG004||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825118|NCT02659943|59581596|BG005||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||9|||
135825119|NCT02659943|59581597|BG006||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825120|NCT02659943|59581598|BG007||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||27|||
135825121|NCT02659943|59581591|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135825122|NCT02659943|59581592|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||2|||
135825123|NCT02659943|59581593|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135825124|NCT02659943|59581594|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||4|||
135825125|NCT02659943|59581595|BG004||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||2|||
135825126|NCT02659943|59581596|BG005||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|7|7.0|||||||9|||
135825127|NCT02659943|59581597|BG006||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|6|6.0|||||||6|||
135825128|NCT02659943|59581598|BG007||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|25|25.0|||||||27|||
135825129|NCT02659943|59581591|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825130|NCT02659943|59581592|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825131|NCT02659943|59581593|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825132|NCT02659943|59581594|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825133|NCT02659943|59581595|BG004||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825134|NCT02659943|59581596|BG005||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||9|||
135825135|NCT02659943|59581597|BG006||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825136|NCT02659943|59581598|BG007||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||27|||
135825137|NCT02659943|59581591|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825138|NCT02659943|59581592|BG001||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825139|NCT02659943|59581593|BG002||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825140|NCT02659943|59581594|BG003||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825141|NCT02659943|59581595|BG004||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825142|NCT02659943|59581596|BG005||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||9|||
135825143|NCT02659943|59581597|BG006||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825144|NCT02659943|59581598|BG007||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||27|||
135825145|NCT02659943|59581591|BG000||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825146|NCT02659943|59581592|BG001||Asian|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||2|||
135825147|NCT02659943|59581593|BG002||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825148|NCT02659943|59581594|BG003||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825149|NCT02659943|59581595|BG004||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825150|NCT02659943|59581596|BG005||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||9|||
135825151|NCT02659943|59581597|BG006||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825152|NCT02659943|59581598|BG007||Asian|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||27|||
135825153|NCT02659943|59581591|BG000||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825154|NCT02659943|59581592|BG001||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825155|NCT02659943|59581593|BG002||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825156|NCT02659943|59581594|BG003||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825157|NCT02659943|59581595|BG004||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825158|NCT02659943|59581596|BG005||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||9|||
135825159|NCT02659943|59581597|BG006||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825160|NCT02659943|59581598|BG007||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||27|||
135825161|NCT02659943|59581591|BG000||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825162|NCT02659943|59581592|BG001||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825163|NCT02659943|59581593|BG002||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825164|NCT02659943|59581594|BG003||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825165|NCT02659943|59581595|BG004||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825166|NCT02659943|59581596|BG005||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||9|||
135825167|NCT02659943|59581597|BG006||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825168|NCT02659943|59581598|BG007||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||27|||
135825169|NCT02659943|59581591|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135825170|NCT02659943|59581592|BG001||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||2|||
135825171|NCT02659943|59581593|BG002||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135825172|NCT02659943|59581594|BG003||White|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||4|||
135825173|NCT02659943|59581595|BG004||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||2|||
135825174|NCT02659943|59581596|BG005||White|Race (NIH/OMB)||Participants|Count of Participants|8|8.0|||||||9|||
135825175|NCT02659943|59581597|BG006||White|Race (NIH/OMB)||Participants|Count of Participants|6|6.0|||||||6|||
135825176|NCT02659943|59581598|BG007||White|Race (NIH/OMB)||Participants|Count of Participants|25|25.0|||||||27|||
135825177|NCT02659943|59581591|BG000||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825178|NCT02659943|59581592|BG001||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825179|NCT02659943|59581593|BG002||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825180|NCT02659943|59581594|BG003||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825181|NCT02659943|59581595|BG004||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825182|NCT02659943|59581596|BG005||More than one race|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||9|||
135825183|NCT02659943|59581597|BG006||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825184|NCT02659943|59581598|BG007||More than one race|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||27|||
135825185|NCT02659943|59581591|BG000||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135825186|NCT02659943|59581592|BG001||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825187|NCT02659943|59581593|BG002||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135825188|NCT02659943|59581594|BG003||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135825189|NCT02659943|59581595|BG004||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135825190|NCT02659943|59581596|BG005||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||9|||
135825191|NCT02659943|59581597|BG006||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
135825192|NCT02659943|59581598|BG007||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||27|||
135825193|NCT02659943|59581591|BG000|United States||Region of Enrollment||participants|Number|3|3.0|||||||3|||
135825194|NCT02659943|59581592|BG001|United States||Region of Enrollment||participants|Number|2|2.0|||||||2|||
135825195|NCT02659943|59581593|BG002|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
135825196|NCT02659943|59581594|BG003|United States||Region of Enrollment||participants|Number|4|4.0|||||||4|||
135825197|NCT02659943|59581595|BG004|United States||Region of Enrollment||participants|Number|2|2.0|||||||2|||
135825198|NCT02659943|59581596|BG005|United States||Region of Enrollment||participants|Number|9|9.0|||||||9|||
135825199|NCT02659943|59581597|BG006|United States||Region of Enrollment||participants|Number|6|6.0|||||||6|||
135825200|NCT02659943|59581598|BG007|United States||Region of Enrollment||participants|Number|27|27.0|||||||27|||
