nct_id|nlm_download_date_description|study_first_submitted_date|results_first_submitted_date|disposition_first_submitted_date|last_update_submitted_date|study_first_submitted_qc_date|study_first_posted_date|study_first_posted_date_type|results_first_submitted_qc_date|results_first_posted_date|results_first_posted_date_type|disposition_first_submitted_qc_date|disposition_first_posted_date|disposition_first_posted_date_type|last_update_submitted_qc_date|last_update_posted_date|last_update_posted_date_type|start_month_year|start_date_type|start_date|verification_month_year|verification_date|completion_month_year|completion_date_type|completion_date|primary_completion_month_year|primary_completion_date_type|primary_completion_date|target_duration|study_type|acronym|baseline_population|brief_title|official_title|overall_status|last_known_status|phase|enrollment|enrollment_type|source|limitations_and_caveats|number_of_arms|number_of_groups|why_stopped|has_expanded_access|expanded_access_type_individual|expanded_access_type_intermediate|expanded_access_type_treatment|has_dmc|is_fda_regulated_drug|is_fda_regulated_device|is_unapproved_device|is_ppsd|is_us_export|biospec_retention|biospec_description|ipd_time_frame|ipd_access_criteria|ipd_url|plan_to_share_ipd|plan_to_share_ipd_description|created_at|updated_at|source_class|delayed_posting|expanded_access_nctid|expanded_access_status_for_nctid|fdaaa801_violation|baseline_type_units_analyzed
NCT03937544||2019-04-22|||2019-05-02|2019-05-01|2019-05-03|Actual|||||||2019-05-02|2019-05-06|Actual|March 19, 2019|Actual|2019-03-19|May 2019|2019-05-31|March 18, 2024|Anticipated|2024-03-18|March 18, 2024|Anticipated|2024-03-18||Interventional|||Intravenous Autologous CD19 CAR-T Cells for R/R B-ALL|A Phase II/III Prospective, Open Label Study to Evaluate Safety and Efficacy of Intravenous Autologous CD19 CAR-T Cells for Relapsed/ Refractory B-Acute Lymphoblastic Leukaemia|Recruiting||Phase 2/Phase 3|10|Anticipated|National University of Malaysia||1|||f||||t|f|f|||||||||Undecided||2023-09-03 10:38:08.752746|2023-09-03 10:38:08.752746|OTHER|||||
NCT04539366||2020-09-04|||2023-07-04|2020-09-04|2020-09-07|Actual|||||||2023-07-04|2023-07-06|Actual|January 25, 2022|Actual|2022-01-25|June 2023|2023-06-30|August 1, 2024|Anticipated|2024-08-01|August 1, 2024|Anticipated|2024-08-01||Interventional|||Testing a New Immune Cell Therapy, GD2-Targeted Modified T-cells (GD2CART), in Children, Adolescents, and Young Adults With Relapsed/Refractory Osteosarcoma and Neuroblastoma, The GD2-CAR PERSIST Trial|GD2-CAR PERSIST: Production and Engineering of GD2-Targeted, Receptor Modified T Cells (GD2CART) for Osteosarcoma or Neuroblastoma to Increase Systemic Tumor Exposure|Suspended||Phase 1|67|Anticipated|National Cancer Institute (NCI)||1||Per CS0150968|||||t|t|f||||||||https://grants.nih.gov/policy/sharing.htm|Yes|NCI is committed to sharing data in accordance with NIH policy. For more details on how clinical trial data is shared, access the link to the NIH data sharing policy page.|2023-09-03 10:02:15.091463|2023-09-03 10:02:15.091463|NIH|||||
NCT05393804||2022-05-23|||2023-05-08|2022-05-23|2022-05-26|Actual|||||||2023-05-08|2023-05-09|Actual|May 20, 2022|Actual|2022-05-20|May 2023|2023-05-31|May 2025|Anticipated|2025-05-31|May 2025|Anticipated|2025-05-31||Interventional|||A Study of Whether Ide-cel (bb2121) Can Be Made From People With Multiple Myeloma Who Have Had a Hematopoietic Cell Transplant|Feasibility Trial of Autologous Anti-B Cell Maturation Antigen Chimeric Antigen Receptor T Cell Therapy Using Ide-Cel for Multiple Myeloma Patients Status Post Hematopoietic Cell Transplantation|Recruiting||Phase 2|32|Anticipated|Memorial Sloan Kettering Cancer Center||2|||f|||||t|f|||f||||||Yes|Memorial Sloan Kettering Cancer Center supports the international committee of medical journal editors (ICMJE) and the ethical obligation of responsible sharing of data from clinical trials. The protocol summary, a statistical summary, and informed consent form will be made available on clinicaltrials.gov when required as a condition of Federal awards, other agreements supporting the research and/or as otherwise required. Requests for deidentified individual participant data can be made beginning 12 months after publication and for up to 36 months post publication. Deidentified individual participant data reported in the manuscript will be shared under the terms of a Data Use Agreement and may only be used for approved proposals. Requests may be made to: crdatashare@mskcc.org.|2023-09-04 08:27:00.449547|2023-09-04 08:27:00.449547|OTHER|||||
NCT04404595||2020-05-19|||2023-07-03|2020-05-26|2020-05-27|Actual|||||||2023-07-03|2023-07-05|Actual|October 23, 2020|Actual|2020-10-23|July 2023|2023-07-31|September 1, 2035|Anticipated|2035-09-01|June 1, 2025|Anticipated|2025-06-01||Interventional|||Claudin18.2 CAR-T (CT041) in Patients With Gastric, Pancreatic Cancer, or Other Specified Digestive Cancers|Open-label, Multicenter, Phase 1b/2 Clinical Trial to Evaluate the Safety and Efficacy of Autologous Anti-claudin 18.2 Chimeric Antigen Receptor T-cell Therapy in Subjects With Advanced Gastric, Pancreatic, or Other Specified Digestive System Cancers|Recruiting||Phase 1/Phase 2|110|Anticipated|CARsgen Therapeutics Co., Ltd.||1|||f||||t|t|f|||||||||No||2023-09-03 10:02:39.590093|2023-09-03 10:02:39.590093|INDUSTRY|||||
NCT05315778||2022-03-31|||2022-03-31|2022-03-31|2022-04-07|Actual|||||||2022-03-31|2022-04-07|Actual|January 1, 2022|Actual|2022-01-01|March 2022|2022-03-31|June 30, 2023|Anticipated|2023-06-30|December 31, 2022|Anticipated|2022-12-31||Interventional|||Anti-BCMA CAR T-Cell Therapy for R/R ITP|Anti-BCMA CAR T-Cell Therapy for Relapsed/Refractory Immune Thrombocytopenia|Recruiting||Phase 2|5|Anticipated|The First Affiliated Hospital of Soochow University||1|||f||||f|f|f|||||||||Undecided||2023-09-01 03:59:17.390038|2023-09-01 03:59:17.390038|OTHER|||||
NCT04231747||2020-01-14|||2023-07-05|2020-01-14|2020-01-18|Actual|||||||2023-07-05|2023-07-06|Actual|May 21, 2020|Actual|2020-05-21|July 2023|2023-07-31|June 21, 2024|Anticipated|2024-06-21|June 21, 2024|Anticipated|2024-06-21||Interventional|||A Study of CC-97540, CD19-targeted NEX-T Chimeric Antigen Receptor (CAR) T Cells, in Subjects With Relapsed or Refractory B-cell Non-Hodgkin Lymphoma|A Phase 1, Multicenter, Open-label Study of CC-97540, CD19-targeted NEX-T Chimeric Antigen Receptor (CAR) T Cells, in Subjects With Relapsed or Refractory B-cell Non-Hodgkin Lymphoma|Active, not recruiting||Phase 1|80|Anticipated|Juno Therapeutics, a Subsidiary of Celgene||1|||f||||t|t|f||||||See Plan Description|See Plan Description|https://www.celgene.com/research-development/clinical-trials/clinical-trials-data-sharing/|Yes|"Information relating to our policy on data sharing and the process for requesting data can be found at the following link:~https://www.celgene.com/research-development/clinical-trials/clinical-trials-data-sharing/"|2023-09-03 10:03:19.475751|2023-09-03 10:03:19.475751|INDUSTRY|||||
NCT04952584||2021-06-28|||2023-03-22|2021-06-28|2021-07-07|Actual|||||||2023-03-22|2023-03-24|Actual|March 2024|Anticipated|2024-03-31|March 2023|2023-03-31|June 2040|Anticipated|2040-06-30|June 2025|Anticipated|2025-06-30||Interventional|||Allogeneic CD30 Chimeric Antigen Receptor Epstein-Barr Virus-Specific T Lymphocytes in Relapsed or Refractory CD30-Positive Lymphomas|A Phase 1 Study Evaluating the Safety and Activity of Allogeneic CD30 Chimeric Antigen Receptor Epstein-Barr Virus-Specific T Lymphocytes (CD30.CAR-EBVSTs) in Patients With Relapsed or Refractory CD30-Positive Lymphomas|Not yet recruiting||Phase 1|18|Anticipated|Baylor College of Medicine||1|||f||||t|t|f|||||||||||2023-09-04 08:28:11.919845|2023-09-04 08:28:11.919845|OTHER|||||
NCT03943472||2019-05-07|||2021-08-29|2019-05-07|2019-05-09|Actual|||||||2021-08-29|2021-08-31|Actual|July 8, 2019|Actual|2019-07-08|August 2021|2021-08-31|May 2022|Anticipated|2022-05-31|November 2021|Anticipated|2021-11-30||Interventional|||BCMA Chimeric Antigen Receptor Expressing T Cells Therapy for Relapsed/Refractory Multiple Myeloma|A Phase I Clinical Trial of T-Cells Targeting B-Cell Maturation Antigen for Subjects With Relapsed/Refractory Multiple Myeloma|Unknown status|Recruiting|Early Phase 1|10|Anticipated|Hrain Biotechnology Co., Ltd.||2|||f||||t|f|f|||||||||No||2023-09-03 10:33:56.115577|2023-09-03 10:33:56.115577|INDUSTRY|||||
NCT04684459||2020-12-21|||2022-09-12|2020-12-23|2020-12-24|Actual|||||||2022-09-12|2022-09-13|Actual|March 12, 2021|Actual|2021-03-12|September 2022|2022-09-30|January 1, 2024|Anticipated|2024-01-01|January 1, 2023|Anticipated|2023-01-01||Interventional|||Dual-targeting HER2 and PD-L1 CAR-T for Cancers With Pleural or Peritoneal Metastasis|Phase I Study of Specific CAR-T Dual-targeting HER2 and PD-L1 in Patients With Pleural or Peritoneal Metastasis of HER2 Positive Cancer|Recruiting||Early Phase 1|18|Anticipated|Sichuan University||1|||f|||||f|f|||||||||||2023-09-05 02:25:50.203989|2023-09-05 02:25:50.203989|OTHER|||||
NCT04684472||2020-12-21|||2022-09-22|2020-12-21|2020-12-24|Actual|||||||2022-09-22|2022-09-26|Actual|March 17, 2021|Actual|2021-03-17|September 2022|2022-09-30|January 1, 2024|Anticipated|2024-01-01|January 1, 2023|Anticipated|2023-01-01||Interventional|||Modified CD19 CAR-T in Patients With Relapsed or Refractory CD19+ B-cell Malignancies|Phase I, Open Label, Study of CXCR4 Modified CD19 CAR-T Therapy in Patients With Relapsed or Refractory CD19+ B-cell Malignancies|Recruiting||Phase 1|18|Anticipated|Sichuan University||1|||f|||||f|f|||||||||No||2023-09-05 02:31:10.587666|2023-09-05 02:31:10.587666|OTHER|||||
NCT02601313||2015-11-06|2020-08-21|2020-07-17|2023-03-22|2015-11-06|2015-11-10|Estimate|2020-08-21|2020-09-10|Actual|2020-07-17|2020-07-21|Actual|2023-03-22|2023-03-24|Actual|November 9, 2015|Actual|2015-11-09|March 2023|2023-03-31|June 2025|Anticipated|2025-06-30|July 24, 2019|Actual|2019-07-24||Interventional|ZUMA-2|The Safety Analysis Set included all participants treated with any dose of anti-CD19 CAR T cells.|Study of Brexucabtagene Autoleucel (KTE-X19) in Participants With Relapsed/Refractory Mantle Cell Lymphoma (Cohort 1 and Cohort 2)|A Phase 2 Multicenter Study Evaluating the Efficacy of KTE-X19 in Subjects With Relapsed/Refractory Mantle Cell Lymphoma|Active, not recruiting||Phase 2|105|Actual|Gilead Sciences||1|||f||||t|t|f|||||||||||2023-09-04 08:31:18.966437|2023-09-04 08:31:18.966437|INDUSTRY|||||
NCT04689659||2020-12-28|||2022-07-31|2020-12-29|2020-12-30|Actual|||||||2022-07-31|2022-08-02|Actual|February 1, 2021|Actual|2021-02-01|July 2022|2022-07-31|February 1, 2023|Anticipated|2023-02-01|February 1, 2023|Anticipated|2023-02-01||Interventional|||Multi-centers, Open-Label, Phase 2 Study to Evaluate the Efficacy and Safety of Donor-Derived CD7 CAR T Cells in Subjects With Relapsed or Refractory T-cell Leukemia/Lymphoma|Multi-centers, Open-Label, Phase 2 Study to Evaluate the Efficacy and Safety of Donor-Derived CD7 CAR T Cells in Subjects With Relapsed or Refractory T-cell Leukemia/Lymphoma|Recruiting||Phase 2|70|Anticipated|Beijing Boren Hospital||1|||f|||||f|f|||||||||No||2023-09-05 02:33:58.561561|2023-09-05 02:33:58.561561|OTHER|||||
NCT02414269||2015-04-02|||2023-07-03|2015-04-09|2015-04-10|Estimate|||||||2023-07-03|2023-07-05|Actual|May 2015|Actual|2015-05-31|July 2023|2023-07-31|April 30, 2024|Anticipated|2024-04-30|April 30, 2024|Anticipated|2024-04-30||Interventional|||Malignant Pleural Disease Treated With Autologous T Cells Genetically Engineered to Target the Cancer-Cell Surface Antigen Mesothelin|A Phase I/II Clinical Trial of Malignant Pleural Disease Treated With Autologous T Cells Genetically Engineered to Target the Cancer-Cell Surface Antigen Mesothelin|Active, not recruiting||Phase 1/Phase 2|113|Actual|Memorial Sloan Kettering Cancer Center||3|||f|||||||||||||||||2023-09-03 10:06:35.035888|2023-09-03 10:06:35.035888|OTHER|||||
NCT02208362||2014-08-01|||2023-07-03|2014-08-01|2014-08-05|Estimate|||||||2023-07-03|2023-07-05|Actual|May 18, 2015|Actual|2015-05-18|July 2023|2023-07-31|December 18, 2023|Anticipated|2023-12-18|December 18, 2023|Anticipated|2023-12-18||Interventional|||Genetically Modified T-cells in Treating Patients With Recurrent or Refractory Malignant Glioma|Phase I Study of Cellular ImmunoTx Using Memory Enriched T Cells Lentivirally Transduced to Express an IL13Rα2-Specific, Hinge-Optimized, 41BB-Costimulatory Chimeric Receptor and a Truncated CD19 for Pts With Rec/Ref MaligGlioma|Active, not recruiting||Phase 1|82|Actual|City of Hope Medical Center||5|||f||||t|||||||||||||2023-09-03 10:06:48.320395|2023-09-03 10:06:48.320395|OTHER|||||
NCT04034446||2019-07-24|||2022-08-02|2019-07-25|2019-07-26|Actual|||||||2022-08-02|2022-08-03|Actual|September 30, 2019|Actual|2019-09-30|August 2022|2022-08-31|December 2023|Anticipated|2023-12-31|December 2023|Anticipated|2023-12-31||Interventional|||CD19-CD22 Chimeric Antigen Receptor T (CAR-T) Cell for Treatment of B Cell Acute Lymphoblastic Leukemia (B-ALL)|a Feasibility and Safety Study of Bispecific CD19-CD22 CAR-T Cell in the Treatment of Relapsed or Refractory B-ALL|Active, not recruiting||Early Phase 1|2|Actual|Institute of Hematology & Blood Diseases Hospital||1|||f|||||f|f|||||||||||2023-09-05 02:42:52.246521|2023-09-05 02:42:52.246521|OTHER|||||
NCT03870945||2019-02-25|||2023-03-22|2019-03-08|2019-03-12|Actual|||||||2023-03-22|2023-03-23|Actual|February 25, 2019|Actual|2019-02-25|March 2023|2023-03-31|December 31, 2025|Anticipated|2025-12-31|December 17, 2020|Actual|2020-12-17||Interventional|||Safety of MB-CART2019.1 in Lymphoma Patients (MB-CART2019.1 Lymphoma / DALY 1)|A Phase I/II Safety, Dose Finding and Feasibility Trial of MB-CART2019.1 in Patients With Relapsed or Resistant CD20 and CD19 Positive B-NHL|Active, not recruiting||Phase 1/Phase 2|12|Actual|Miltenyi Biomedicine GmbH||2|||f||||t|f|f|||||||||No||2023-09-03 10:08:47.23057|2023-09-03 10:08:47.23057|INDUSTRY|||||
NCT04026100||2019-07-17|||2019-10-29|2019-07-17|2019-07-19|Actual|||||||2019-10-29|2019-10-31|Actual|December 1, 2019|Anticipated|2019-12-01|October 2019|2019-10-31|December 31, 2022|Anticipated|2022-12-31|August 31, 2022|Anticipated|2022-08-31||Interventional|||CTA101 in the Treatment of Relapsed or Refractory Diffuse Large B-cell Lymphoma|A Phase I Clinical Trial of CTA101 UCART Cells Injection in the Treatment of Relapsed or Refractory Diffuse Large B-cell Lymphoma|Unknown status|Not yet recruiting|Phase 1|9|Anticipated|The First Affiliated Hospital with Nanjing Medical University||1|||f|||||f|f|||||||||||2023-09-05 03:03:12.3728|2023-09-05 03:03:12.3728|OTHER|||||
NCT03473496||2018-03-15|||2021-09-17|2018-03-21|2018-03-22|Actual|||||||2021-09-17|2021-09-24|Actual|March 1, 2018|Actual|2018-03-01|September 2021|2021-09-30|January 31, 2020|Actual|2020-01-31|January 31, 2020|Actual|2020-01-31||Interventional|MM||CAR-T Cells Therapy in Relapsed/Refractory Multiple Myeloma|The Prospective, Multi-center And Single-arm Clinical Study of Chimeric Antigen Receptor T(CAR-T) Cells Therapy in Relapsed/Refractory Multiple Myeloma|Terminated||Not Applicable|2|Actual|Zhujiang Hospital||1||After CAR-T treatment, the benefit is not significant, and it is difficult to enroll.|f||||t|f|f|||||||||Undecided||2023-09-04 08:35:21.918058|2023-09-04 08:35:21.918058|OTHER|||||
NCT05398614||2022-05-20|||2022-05-29|2022-05-29|2022-06-01|Actual|||||||2022-05-29|2022-06-01|Actual|May 1, 2022|Actual|2022-05-01|April 2022|2022-04-30|June 30, 2024|Anticipated|2024-06-30|December 30, 2023|Anticipated|2023-12-30||Interventional|||SENL101 Autologous T Cell Injection in Adults With Relapsed or Refractory CD7+ Hematolymphoid Malignancies|Early Clinical Study of SENL101 Autologous T Cell Injection in the Treatment of Adult Patients With Relapsed or Refractory CD7+ Hematolymphoid Malignancies|Recruiting||Phase 1|18|Anticipated|Hebei Senlang Biotechnology Inc., Ltd.||1|||f|||||f|f|||||||||||2023-09-04 08:48:45.238867|2023-09-04 08:48:45.238867|INDUSTRY|||||
NCT03720496||2018-10-24|||2019-12-06|2018-10-24|2018-10-25|Actual|||||||2019-12-06|2019-12-09|Actual|November 1, 2018|Actual|2018-11-01|December 2019|2019-12-31|December 1, 2021|Anticipated|2021-12-01|June 1, 2021|Anticipated|2021-06-01||Interventional|||Treatment of Refractory/Relapsed Non-Hodgkin Lymphoma With CD19-TriCART Cell Therapy|Adoptive Immunotherapy for Refractory/Relapsed Non-Hodgkin Lymphoma With CD19-TriCART Cells|Unknown status|Recruiting|Phase 1|6|Anticipated|Timmune Biotech Inc.||1|||f||||t|f|f|||||||||No||2023-09-03 10:12:39.438143|2023-09-03 10:12:39.438143|INDUSTRY|||||
NCT03240328||2017-05-21|||2022-09-13|2017-08-02|2017-08-07|Actual|||||||2022-09-13|2022-09-14|Actual|October 4, 2017|Actual|2017-10-04|September 2022|2022-09-30|December 31, 2030|Anticipated|2030-12-31|December 31, 2023|Anticipated|2023-12-31||Interventional|||The Effect of Chimeric Antigen Receptor (CAR)-T Cell Therapy on the Reconstitution of HIV-specific Immune Function|The Effect of CAR-T Cell Therapy on the Reconstitution of HIV-specific Immune Function|Recruiting||Phase 1|40|Anticipated|Guangzhou 8th People's Hospital||1|||f||||f|f|f|||||||||No||2023-09-05 03:20:55.306363|2023-09-05 03:20:55.306363|OTHER|||||
NCT05240950||2021-12-26|||2022-03-09|2022-02-13|2022-02-15|Actual|||||||2022-03-09|2022-03-11|Actual|August 25, 2022|Anticipated|2022-08-25|March 2022|2022-03-31|December 25, 2026|Anticipated|2026-12-25|December 25, 2023|Anticipated|2023-12-25||Interventional|||Anti-CEA CAR-T Cells to Treat Colorectal Liver Metastases|A Clinical Study to Evaluate the Safety and Efficacy of Anti-CEA CAR-T Cells in the Treatment of Postoperative Minimal Residual Lesions in Colorectal Cancer Patients With Liver Metastases|Recruiting||Phase 1|18|Anticipated|Changhai Hospital||1|||f|||||f|f|||||||||||2023-09-05 03:24:53.486657|2023-09-05 03:24:53.486657|OTHER|||||
NCT04690192||2020-12-26|||2023-06-30|2020-12-26|2020-12-30|Actual|||||||2023-06-30|2023-07-03|Actual|January 1, 2021|Actual|2021-01-01|June 2023|2023-06-30|December 30, 2024|Anticipated|2024-12-30|December 30, 2023|Anticipated|2023-12-30||Interventional|||CNCT19 Following ASCT in Patients With Relapsed or Refractory B-cell Lymphoma|CNCT19 Following Autologous Stem Cell Transplantation in Patients With Relapsed or Refractory Aggressive B-cell Lymphoma|Recruiting||Phase 1/Phase 2|20|Anticipated|Institute of Hematology & Blood Diseases Hospital||1|||f||||f|f|f|||||||||No||2023-09-05 03:28:49.259347|2023-09-05 03:28:49.259347|OTHER|||||
NCT04049513||2019-07-29|||2023-06-29|2019-08-06|2019-08-08|Actual|||||||2023-06-29|2023-07-03|Actual|October 11, 2019|Actual|2019-10-11|June 2023|2023-06-30|February 2029|Anticipated|2029-02-28|May 2024|Anticipated|2024-05-31||Interventional|ENABLE||ENABLE (Engaging Toll-like Receptor Signalling for B-cell Lymphoma Chimeric Antigen Receptor Therapy)|A Phase I Dose Escalation Trial of Autologous Third-generation Anti-CD19 Chimeric Antigen Receptor T-cells (WZTL-002) for Relapsed and Refractory B-cell Lymphomas|Recruiting||Phase 1|30|Anticipated|Malaghan Institute of Medical Research||1|||f||||t|f|f|||||||||Yes|All IPD that underlie results in a publication|2023-09-05 03:29:35.94946|2023-09-05 03:29:35.94946|OTHER|||||
NCT03103971||2017-03-27|||2023-06-29|2017-03-31|2017-04-07|Actual|||||||2023-06-29|2023-07-03|Actual|November 3, 2017|Actual|2017-11-03|June 2023|2023-06-30|March 23, 2024|Anticipated|2024-03-23|March 23, 2023|Actual|2023-03-23||Interventional|||huJCAR014 CAR-T Cells in Treating Adult Patients With Relapsed or Refractory B-Cell Non-Hodgkin Lymphoma or Acute Lymphoblastic Leukemia|A Two-Stage Phase 1 Open-Label Study of huJCAR014, CD19-Targeted Chimeric Antigen Receptor (CAR)-Modified T Cells Bearing a Human Binding Domain, in Adult Patients With Relapsed or Refractory B-Cell Non-Hodgkin Lymphoma and Acute Lymphocytic Leukemia|Active, not recruiting||Phase 1|55|Actual|Fred Hutchinson Cancer Center||1|||f||||t|t|f|||||||||No||2023-09-05 03:31:00.044913|2023-09-05 03:31:00.044913|OTHER|||||
NCT05099237||2021-08-26|||2023-05-02|2021-10-18|2021-10-29|Actual|||||||2023-05-02|2023-05-03|Actual|December 1, 2021|Actual|2021-12-01|May 2023|2023-05-31|December 31, 2023|Anticipated|2023-12-31|December 31, 2023|Anticipated|2023-12-31||Interventional|EMBRaCE-GM||Enhanced Monitoring for Better Recovery and Cancer Experience in Greater Manchester|A Multi-cohort Trial to Investigate the Feasibility and Acceptability of Wearable Vital Signs Monitors in Patients Undergoing Cancer Treatment in Greater Manchester.|Recruiting||Not Applicable|80|Anticipated|Manchester University NHS Foundation Trust||3|||f||||t|f|f|||||||||No||2023-09-03 10:22:44.398614|2023-09-03 10:22:44.398614|OTHER_GOV|||||
NCT05483491||2022-07-20|||2023-04-17|2022-07-30|2022-08-02|Actual|||||||2023-04-17|2023-04-19|Actual|September 26, 2022|Actual|2022-09-26|April 2023|2023-04-30|December 31, 2028|Anticipated|2028-12-31|September 1, 2023|Anticipated|2023-09-01||Interventional|||KK-LC-1 TCR-T Cell Therapy for Gastric, Breast, Cervical, and Lung Cancer|T Cell Receptor Gene Therapy Targeting KK-LC-1 for Gastric, Breast, Cervical, Lung, and Other KK-LC-1 Positive Cancers|Recruiting||Phase 1|42|Anticipated|Rutgers, The State University of New Jersey||1|||||||t|t|f|||||||||No||2023-09-05 03:56:55.363387|2023-09-05 03:56:55.363387|OTHER|||||
