id|nct_id|status|name|city|state|zip|country
215475024|NCT03283631||Duke University Medical Center|Durham|North Carolina|27710|United States
215475251|NCT03267173|Recruiting|Harbin Medical University|Harbin|Heilongjiang|150001|China
214869952|NCT03685786|Recruiting|Weihong Chen|Shenzhen|Guangdong|518035|China
215475350|NCT03258047||The first affiliated hospital of Zhejiang University|Hangzhou|Zhejiang|310000|China
215475594|NCT04966143|Recruiting|The Affiliated Hospital of Xuzhou Medical University|Xuzhou|Jiangsu|221000|China
215477731|NCT04430595|Recruiting|The Seventh Affilliated Hospital, Sun Yat-Sen University|Shenzhen|Guangdong|518107|China
213612567|NCT03765177|Recruiting|Vancouver General Hospital|Vancouver|British Columbia|V5Z1M9|Canada
213612568|NCT03765177|Recruiting|The Ottawa Hospital - General Campus|Ottawa|Ontario|K1H 8L6|Canada
213615641|NCT03682744||Rutgers Cancer Institute of New Jersey|New Brunswick|New Jersey|08901|United States
213615642|NCT03682744||Roger Williams Medical Center|Providence|Rhode Island|02908|United States
213126606|NCT05070156|Recruiting|Shanghai Tenth People's Hospital|Shanghai|Shanghai|200072|China
213619967|NCT05618041|Recruiting|Shanxi Bethune Hospital|Taiyuan|Shanxi||China
214318080|NCT05659628|Recruiting|The Second Affiliated Hospital of Zhejiang University, Ningbo First Hospital|Hangzhou|Zhejiang|310009|China
214318081|NCT05659628|Recruiting|Ningbo First Hospital|Ningbo|Zhejiang|315010|China
214318172|NCT02537977|Recruiting|Shanghai Tongji Hospital, Tongji University School of Medicine|Shanghai||200065|China
214875308|NCT05318963|Recruiting|Beijing Gobroad Boren Hospital|Beijing|Beijing||China
214875309|NCT05318963|Recruiting|Institute of Hematology & Blood Diseases Hospital|Tianjin|Tianjin|300020|China
214318318|NCT05379569|Recruiting|Shanghai General Hospital|Shanghai|||China
213126699|NCT04214886||Loyola University|Maywood|Illinois|60153|United States
213126721|NCT05621486|Recruiting|Shanghai East Hospital|Shanghai|China/Shanghai|200126|China
213126722|NCT05621486|Recruiting|Shanghai Artemed Hospital|Shanghai|China/Shanghai|200131|China
214319207|NCT05382377|Recruiting|Chinese PLA General Hospital|Beijing|Beijing||China
213624811|NCT05641428|Not yet recruiting|NL-Amsterdam-AMC|Amsterdam|||Netherlands
213624812|NCT05641428|Recruiting|NL-Groningen-UMCG|Groningen|||Netherlands
213624813|NCT05641428|Not yet recruiting|NL-Leiden-LUMC|Leiden|||Netherlands
213624814|NCT05641428|Not yet recruiting|NL-Maastricht-MUMC|Maastricht|||Netherlands
213624815|NCT05641428|Not yet recruiting|NL-Nijmegen-RADBOUDUMC|Nijmegen|||Netherlands
213624816|NCT05641428|Not yet recruiting|NL-Rotterdam-ERASMUSMC|Rotterdam|||Netherlands
213624817|NCT05641428|Not yet recruiting|NL-Utrecht-UMCUTRECHT|Utrecht|||Netherlands
214319524|NCT05639972||Rutgers Cancer Institute of New Jersey|New Brunswick|New Jersey|08903|United States
213629112|NCT02958397|Recruiting|Southwest Hospital of Third Millitary Medical University|Chongqing|Chongqing|400000|China
214882616|NCT03932565|Recruiting|The Sixth Affiliated Hospital of Wenzhou Medical University|Lishui|Zhejiang|323000|China
214882617|NCT03932565|Recruiting|Zhejiang QiXin Biotech|Wenzhou|Zhejiang|325035|China
213135098|NCT05431608|Recruiting|Memorial Sloan Kettering Basking Ridge (Limited protocol activities)|Basking Ridge|New Jersey|07920|United States
213135099|NCT05431608|Recruiting|Memorial Sloan Kettering Monmouth (Limited protocol activities)|Middletown|New Jersey|07748|United States
213135100|NCT05431608|Recruiting|Memorial Sloan Kettering Bergen (Limited protocol activities)|Montvale|New Jersey|07645|United States
213135101|NCT05431608|Recruiting|Memorial Sloan Kettering Commack (Limited protocol activities)|Commack|New York|11725|United States
213135102|NCT05431608|Recruiting|Memorial Sloan Kettering Westchester (Limited protocol activities)|Harrison|New York|10604|United States
213135103|NCT05431608|Recruiting|Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
213135104|NCT05431608|Recruiting|Memorial Sloan Kettering Nassau (Limited protocol activities)|Uniondale|New York|11553|United States
213135129|NCT05397496|Recruiting|Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
213135130|NCT05397496|Recruiting|Novartis Investigative Site|Gent||9000|Belgium
213135131|NCT05397496|Recruiting|Novartis Investigative Site|Marseille||13273|France
213135132|NCT05397496|Recruiting|Novartis Investigative Site|Tel Aviv||6329302|Israel
213135133|NCT05397496|Recruiting|Novartis Investigative Site|Bologna|BO|40138|Italy
213135134|NCT05397496|Recruiting|Novartis Investigative Site|Milano|MI|20133|Italy
213135135|NCT05397496|Recruiting|Novartis Investigative Site|Kashiwa|Chiba|277 8577|Japan
213135136|NCT05397496|Recruiting|Novartis Investigative Site|Singapore||169608|Singapore
213135137|NCT05397496|Recruiting|Novartis Investigative Site|Barcelona|Catalunya|08035|Spain
213648949|NCT05432401|Recruiting|Union Hospital, affiliated with TongJi Medical College, HuaZhong University of Science and Technology|Wuhan|Hubei|430000|China
214888834|NCT03574168|Recruiting|Hebei Yanda Ludaopei Hospital|Langfang|Hebei|065000|China
213144396|NCT02663297||Lineberger Comprehensive Cancer Center at University of North Carolina - Chapel Hill|Chapel Hill|North Carolina|27599|United States
213144397|NCT02663297||Wake Forest University|Winston-Salem|North Carolina|27157|United States
213144466|NCT02159495||City of Hope Medical Center|Duarte|California|91010|United States
213147716|NCT03013712|Recruiting|IEC of Chengdu Medical College|Chendu||610500|China
213653777|NCT05640713||Henan cancer hospital|Zhengzhou|Henan||China
214890255|NCT03907527|Recruiting|Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
213153309|NCT03602612||National Institutes of Health Clinical Center|Bethesda|Maryland|20892|United States
214890912|NCT03893019|Recruiting|University Hospital of Cologne - Clinic for Internal Medicine I|Cologne|NRW|50937|Germany
214891285|NCT03338972||Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
214891457|NCT03884751||Nanfang Hospital of Southern Medical University|Guangzhou|Guangdong|510000|China
214891458|NCT03884751||The First Affiliated Hospital of Zhengzhou University|Zhengzhou|Henan|450000|China
214891459|NCT03884751||The 81st Hospital of Chinese PLA|Nanjing|Jiangsu|210002|China
214891460|NCT03884751||Renji Hospital Shang Hai Jiaotong Unversity of Medicine|Shanghai|Shanghai|200001|China
214891461|NCT03884751||Zhongshan Hospital of Fudan University|Shanghai|Shanghai|200001|China
214891462|NCT03884751||The First Affiliated Hospital Zhejiang University|Hangzhou|Zhejiang|310006|China
213159558|NCT02050347|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
213159559|NCT02050347|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
213659627|NCT03960060||Shanghai Zhongshan Hospital|Shanghai|Shanghai|200032|China
213161359|NCT03287817||City of Hope Hospital|Duarte|California|91010|United States
213161360|NCT03287817||Colorado Blood Cancer Institute at Presbyterian/St. Luke's Medical Center/Sarah Cannon Research Institute|Denver|Colorado|80218|United States
213161361|NCT03287817||Sylvester Comprehensive Cancer Center / University of Miami|Miami|Florida|33136|United States
213161362|NCT03287817||Siteman Cancer Center / Washington University School of Medicine|Saint Louis|Missouri|63110|United States
213161363|NCT03287817||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
213161364|NCT03287817||TriStar Centennial Medical Center /Sarah Cannon Research Institute|Nashville|Tennessee|37203|United States
213161365|NCT03287817||St David's South Austin Medical Center /Sarah Cannon Research Institute|Austin|Texas|78704|United States
213161366|NCT03287817||The Beatson West of Scotland Cancer Centre / Queen Elizabeth University Hospital|Glasgow||G12 0YN|United Kingdom
213161367|NCT03287817||University College London Hospitals NHS Foundation Trust|London|||United Kingdom
213161368|NCT03287817||Manchester University NHS Foundation Trust|Manchester|||United Kingdom
213161369|NCT03287817||Freeman Hospital, The Newcastle upon Tyne Hospitals NHS Foundation Trust|Newcastle upon Tyne|||United Kingdom
213161777|NCT05445765||Hebei Yanda Lu Daopei Hospital|Langfang|Hebei||China
213164737|NCT05141253|Recruiting|Tongji Hospital of Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430030|China
213167810|NCT03029273|Recruiting|Guangzhou Institute of Respiratory Disease, The First Affiliated Hospital of Guangzhou Medical University|Guangzhou|Guangdong|510120|China
213169127|NCT04499573||Federal Research Institute of Pediatric Hematology, Oncology and Immunology|Moscow||117198|Russian Federation
214892771|NCT03563326|Recruiting|West China Hospital, Sichuan University|Chengdu|Sichuan|610041|China
213667503|NCT01818323|Recruiting|Clinical Research Facility, Guy's Hospital|London||SE1 9RT|United Kingdom
213678230|NCT05020444|Recruiting|Massachusetts General Hospital Cancer Center|Boston|Massachusetts|02114|United States
213678788|NCT04214392|Recruiting|City of Hope Medical Center|Duarte|California|91010|United States
213171507|NCT04351022|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu||China
213171752|NCT04835519|Recruiting|Beijing Boren Hospital|Beijing|Beijing|100000|China
214899331|NCT05103631|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
214899332|NCT05094206||Medical College of Wisconsin and Froedtert Hospital|Milwaukee|Wisconsin|53226|United States
213176430|NCT02959151|Recruiting|Shanghai Tumor Hospital|Shanghai|Shanghai|201206|China
214901146|NCT04633148|Recruiting|Universitätsklinikum Ulm|Ulm|Baden-Württemberg|89081|Germany
214901147|NCT04633148|Recruiting|Universitätsklinikum Würzburg|Würzburg|Bayern|97080|Germany
214901148|NCT04633148|Terminated|Universitätsklinikum Dresden|Dresden|Sachsen|01307|Germany
214901149|NCT04633148|Recruiting|Universitätsklinikum Hamburg-Eppendorf|Hamburg||20246|Germany
214902190|NCT04464200||Memorial Sloan Kettering at Basking Ridge (Limited Protocol Activities)|Basking Ridge|New Jersey|07920|United States
214902191|NCT04464200||Memorial Sloan Kettering Monmouth (Limited Protocol Activities)|Middletown|New Jersey|07748|United States
214902192|NCT04464200||Memorial Sloan Kettering Bergen (Limited Protocol Activities)|Montvale|New Jersey|07645|United States
214902193|NCT04464200||Memorial Sloan Kettering Cancer Commack - Suffolk (Limited Protocol Activities)|Commack|New York|11725|United States
214902194|NCT04464200||Memorial Sloan Kettering Westchester (Limited Protocol Activities)|Harrison|New York|10604|United States
214902195|NCT04464200||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
214902196|NCT04464200||Memorial Sloan Kettering Nassau (Limited Protocol Activities)|Uniondale|New York|11553|United States
214902205|NCT04442022|Recruiting|Ironwood Physicians P.C. dba Ironwood Cancer and Research Centers|Chandler|Arizona|85224|United States
214902206|NCT04442022|Recruiting|Arizona Oncology Associates|Tucson|Arizona|85711|United States
214902207|NCT04442022|Recruiting|The Oncology Institute of Hope & Innovation|Cerritos|California|90703|United States
214902208|NCT04442022|Withdrawn|Investigative Clinical Research of Indiana, LLC|Indianapolis|Indiana|46260|United States
214902209|NCT04442022|Recruiting|Norton Cancer Institute, St. Matthews|Louisville|Kentucky|40207|United States
214902210|NCT04442022|Completed|Tulane Cancer Center|New Orleans|Louisiana|70112|United States
214902211|NCT04442022|Recruiting|University of Maryland Greenebaum Comprehensive Cancer Center|Baltimore|Maryland|21201|United States
214902212|NCT04442022|Terminated|Comprehensive Cancer Centers of Nevada - Town Center|Las Vegas|Nevada|89169|United States
214902213|NCT04442022|Terminated|New Mexico Cancer Care Alliance|Albuquerque|New Mexico|87106|United States
214902214|NCT04442022|Recruiting|Stony Brook|Stony Brook|New York|11794|United States
214902215|NCT04442022|Withdrawn|Gabrail Cancer Center Research LLC|Canton|Ohio|44718|United States
214902216|NCT04442022|Terminated|Texas Oncology - Medical City Dallas|Dallas|Texas|75230|United States
214902217|NCT04442022|Completed|Texas Oncology - Presbyterian Dallas Cancer Center|Dallas|Texas|75231|United States
214902218|NCT04442022|Recruiting|Texas Oncology - Sammons|Dallas|Texas|75246|United States
214902219|NCT04442022|Terminated|Texas Oncology - Fort Worth|Fort Worth|Texas|76104|United States
214902220|NCT04442022|Withdrawn|Texas Oncology - Plano East|Plano|Texas|75075|United States
214902221|NCT04442022|Recruiting|Texas Oncology - Tyler|Tyler|Texas|75702|United States
214902222|NCT04442022|Recruiting|The University of Texas Health Science Center at Tyler DBA UT Health East Texas HOPE Cancer Center|Tyler|Texas|75702|United States
214902223|NCT04442022|Terminated|Providence Regional Cancer Partnership|Everett|Washington|98201|United States
214902224|NCT04442022|Completed|Kepler Universitaetskrankenhaus Med Campu III - Onkologie|Linz||4021|Austria
214902225|NCT04442022|Completed|University of Vienna, Medical Clinic I, Hematology|Vienna||1090|Austria
214902226|NCT04442022|Completed|Hospital Hietzing|Vienna||1130|Austria
214902227|NCT04442022|Not yet recruiting|Jiangsu Province Hospital|Nanjing|Jiangsu|210029|China
214902228|NCT04442022|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215006|China
214902229|NCT04442022|Recruiting|Ruijin Hospital Affiliated to The Shanghai Jiao Tong University Medical School|Huangpu|Shanghai|200025|China
214902230|NCT04442022|Not yet recruiting|Zhongshan Hospital Fudan University|Xuhui District|Shanghai|200032|China
214902231|NCT04442022|Not yet recruiting|Huaxi Hospital Sichuan University|Chengdu|Sichuan|610044|China
214902232|NCT04442022|Recruiting|The first affiliated Hospital, Zhejiang University|Hangzhou|Zhejiang|310003|China
214902233|NCT04442022|Recruiting|Assuta Ashdod Medical Center|Ashdod||7747629|Israel
214902234|NCT04442022|Recruiting|Soroka Medical Center|Beer Sheva||8457108|Israel
214902235|NCT04442022|Withdrawn|Rambam health care campus (Department of Hematology & Bone Marrow Transplantation)|Haifa||3109601|Israel
214902236|NCT04442022|Withdrawn|Wolfson Medical Center|Holon||5822012|Israel
214902237|NCT04442022|Withdrawn|Hadassah Medical Center|Jerusalem||9103401|Israel
214902238|NCT04442022|Recruiting|Rabin Medical Center|Petach Tikva||4941492|Israel
214902239|NCT04442022|Recruiting|Assuta medical centers - Ramat Hachayal|Tel aviv||6423906|Israel
214902240|NCT04442022|Withdrawn|Sourasky Medical Center|Tel Aviv||6423906|Israel
214902241|NCT04442022|Recruiting|National Cancer Institute|Naples|Napoli|1-80131|Italy
214902242|NCT04442022|Recruiting|Azienda Ospedaliera Ospedali Riuniti Villa Sofia Cervello|Palermo|Sicilia|90146|Italy
214902243|NCT04442022|Not yet recruiting|AOU City of Health and Science of Turin|Turin|Torino|10126|Italy
214902244|NCT04442022|Recruiting|AOU Ospedali Riuniti-Università Politecnica delle Marche Clinica di Ematologia|Ancona||60020|Italy
214902245|NCT04442022|Not yet recruiting|AOU Policlinico S.Orsola Malpighi di Bologna, University of Bologna|Bologna||40138|Italy
214902246|NCT04442022|Recruiting|"UOC Ematologia ad Indirizzo Oncologico, AORN Sant'Anna e San Sebastiano"|Caserta||81100|Italy
