id|nct_id|mesh_term|downcase_mesh_term|mesh_type
102993647|NCT04530565|Muromonab-CD3|muromonab-cd3|mesh-list
102993648|NCT04530565|Antibodies|antibodies|mesh-list
102993649|NCT04530565|Immunoglobulins|immunoglobulins|mesh-list
102993650|NCT04530565|Antibodies, Monoclonal|antibodies, monoclonal|mesh-list
102993651|NCT04530565|Antibodies, Bispecific|antibodies, bispecific|mesh-list
102993652|NCT04530565|BB 1101|bb 1101|mesh-list
102993654|NCT04530565|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102993655|NCT04530565|Immunologic Factors|immunologic factors|mesh-ancestor
102993656|NCT04530565|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102993657|NCT04530565|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102993658|NCT04530565|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102993659|NCT04530565|Alkylating Agents|alkylating agents|mesh-ancestor
102993660|NCT04530565|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102993661|NCT04530565|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102993662|NCT04530565|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102993663|NCT04530565|Anti-Inflammatory Agents|anti-inflammatory agents|mesh-ancestor
102993664|NCT04530565|Antiemetics|antiemetics|mesh-ancestor
102993665|NCT04530565|Autonomic Agents|autonomic agents|mesh-ancestor
102993666|NCT04530565|Peripheral Nervous System Agents|peripheral nervous system agents|mesh-ancestor
102993667|NCT04530565|Gastrointestinal Agents|gastrointestinal agents|mesh-ancestor
102993668|NCT04530565|Glucocorticoids|glucocorticoids|mesh-ancestor
102993669|NCT04530565|Hormones|hormones|mesh-ancestor
102993670|NCT04530565|Hormones, Hormone Substitutes, and Hormone Antagonists|hormones, hormone substitutes, and hormone antagonists|mesh-ancestor
102993671|NCT04530565|Antineoplastic Agents, Hormonal|antineoplastic agents, hormonal|mesh-ancestor
102993672|NCT04530565|Protease Inhibitors|protease inhibitors|mesh-ancestor
102993673|NCT04530565|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102993674|NCT04530565|Antibiotics, Antineoplastic|antibiotics, antineoplastic|mesh-ancestor
102993675|NCT04530565|Topoisomerase II Inhibitors|topoisomerase ii inhibitors|mesh-ancestor
102993676|NCT04530565|Topoisomerase Inhibitors|topoisomerase inhibitors|mesh-ancestor
102993677|NCT04530565|Abortifacient Agents, Nonsteroidal|abortifacient agents, nonsteroidal|mesh-ancestor
102993678|NCT04530565|Abortifacient Agents|abortifacient agents|mesh-ancestor
102993679|NCT04530565|Reproductive Control Agents|reproductive control agents|mesh-ancestor
102993680|NCT04530565|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102993681|NCT04530565|Antimetabolites|antimetabolites|mesh-ancestor
102993682|NCT04530565|Dermatologic Agents|dermatologic agents|mesh-ancestor
102993683|NCT04530565|Folic Acid Antagonists|folic acid antagonists|mesh-ancestor
102993684|NCT04530565|Nucleic Acid Synthesis Inhibitors|nucleic acid synthesis inhibitors|mesh-ancestor
102993685|NCT04530565|Antiviral Agents|antiviral agents|mesh-ancestor
102993686|NCT04530565|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102993687|NCT04530565|Antineoplastic Agents, Phytogenic|antineoplastic agents, phytogenic|mesh-ancestor
102993688|NCT04530565|Tubulin Modulators|tubulin modulators|mesh-ancestor
102993689|NCT04530565|Antimitotic Agents|antimitotic agents|mesh-ancestor
102993690|NCT04530565|Mitosis Modulators|mitosis modulators|mesh-ancestor
102993691|NCT04530565|Protein Kinase Inhibitors|protein kinase inhibitors|mesh-ancestor
102993692|NCT04530565|Protective Agents|protective agents|mesh-ancestor
102994568|NCT02830724|Aldesleukin|aldesleukin|mesh-list
102994569|NCT02830724|Cyclophosphamide|cyclophosphamide|mesh-list
102994570|NCT02830724|Fludarabine|fludarabine|mesh-list
102994571|NCT02830724|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102994572|NCT02830724|Immunologic Factors|immunologic factors|mesh-ancestor
102994573|NCT02830724|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102994574|NCT02830724|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102994575|NCT02830724|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102994576|NCT02830724|Alkylating Agents|alkylating agents|mesh-ancestor
102994577|NCT02830724|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102994578|NCT02830724|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102994579|NCT02830724|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102994580|NCT02830724|Anti-HIV Agents|anti-hiv agents|mesh-ancestor
102994581|NCT02830724|Anti-Retroviral Agents|anti-retroviral agents|mesh-ancestor
102994582|NCT02830724|Antiviral Agents|antiviral agents|mesh-ancestor
102994583|NCT02830724|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102372304|NCT03126864|Cyclophosphamide|cyclophosphamide|mesh-list
102372305|NCT03126864|Fludarabine|fludarabine|mesh-list
102372306|NCT03126864|Fludarabine phosphate|fludarabine phosphate|mesh-list
102372307|NCT03126864|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102372309|NCT03126864|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102372310|NCT03126864|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102372311|NCT03126864|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102372312|NCT03126864|Alkylating Agents|alkylating agents|mesh-ancestor
102372313|NCT03126864|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102372315|NCT03126864|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102372316|NCT03126864|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102372317|NCT03126864|Antimetabolites|antimetabolites|mesh-ancestor
102374225|NCT01583686|Aldesleukin|aldesleukin|mesh-list
102374226|NCT01583686|Cyclophosphamide|cyclophosphamide|mesh-list
102374227|NCT01583686|Fludarabine|fludarabine|mesh-list
102374228|NCT01583686|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102374229|NCT01583686|Immunologic Factors|immunologic factors|mesh-ancestor
102374230|NCT01583686|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102374231|NCT01583686|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102374232|NCT01583686|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102374233|NCT01583686|Alkylating Agents|alkylating agents|mesh-ancestor
102374234|NCT01583686|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102374235|NCT01583686|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102374236|NCT01583686|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102374237|NCT01583686|Anti-HIV Agents|anti-hiv agents|mesh-ancestor
102374238|NCT01583686|Anti-Retroviral Agents|anti-retroviral agents|mesh-ancestor
102374239|NCT01583686|Antiviral Agents|antiviral agents|mesh-ancestor
102374240|NCT01583686|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102382810|NCT05204160|Pembrolizumab|pembrolizumab|mesh-list
102382811|NCT05204160|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
102382812|NCT05204160|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102382813|NCT05204160|Immune Checkpoint Inhibitors|immune checkpoint inhibitors|mesh-ancestor
102382814|NCT05204160|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102541824|NCT04499573|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102408490|NCT03110640|Cyclophosphamide|cyclophosphamide|mesh-list
102408491|NCT03110640|Fludarabine|fludarabine|mesh-list
102408492|NCT03110640|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102408493|NCT03110640|Immunologic Factors|immunologic factors|mesh-ancestor
102408494|NCT03110640|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102408495|NCT03110640|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102408496|NCT03110640|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102408497|NCT03110640|Alkylating Agents|alkylating agents|mesh-ancestor
102408498|NCT03110640|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102408499|NCT03110640|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102408500|NCT03110640|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102409387|NCT04287660|Clarithromycin|clarithromycin|mesh-list
102409405|NCT04287660|Growth Inhibitors|growth inhibitors|mesh-ancestor
102409406|NCT04287660|Anti-Bacterial Agents|anti-bacterial agents|mesh-ancestor
102409407|NCT04287660|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102409408|NCT04287660|Protein Synthesis Inhibitors|protein synthesis inhibitors|mesh-ancestor
102409409|NCT04287660|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102409410|NCT04287660|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102409411|NCT04287660|Cytochrome P-450 CYP3A Inhibitors|cytochrome p-450 cyp3a inhibitors|mesh-ancestor
102409412|NCT04287660|Cytochrome P-450 Enzyme Inhibitors|cytochrome p-450 enzyme inhibitors|mesh-ancestor
102409907|NCT04088864|Cyclophosphamide|cyclophosphamide|mesh-list
102409908|NCT04088864|Fludarabine|fludarabine|mesh-list
102409909|NCT04088864|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102409910|NCT04088864|Immunologic Factors|immunologic factors|mesh-ancestor
102409911|NCT04088864|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102409912|NCT04088864|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102409913|NCT04088864|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102409914|NCT04088864|Alkylating Agents|alkylating agents|mesh-ancestor
102409915|NCT04088864|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102410078|NCT04007029|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102410079|NCT04007029|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102410080|NCT04007029|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102410081|NCT04007029|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102399328|NCT04268706|Bendamustine Hydrochloride|bendamustine hydrochloride|mesh-list
102399329|NCT04268706|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102399330|NCT04268706|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102399331|NCT04268706|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102399332|NCT04268706|Alkylating Agents|alkylating agents|mesh-ancestor
102437816|NCT04037241|Leucovorin|leucovorin|mesh-list
102437817|NCT04037241|Paclitaxel|paclitaxel|mesh-list
102437818|NCT04037241|Gemcitabine|gemcitabine|mesh-list
102437819|NCT04037241|Capecitabine|capecitabine|mesh-list
102440011|NCT05634785|Cyclophosphamide|cyclophosphamide|mesh-list
102440012|NCT05634785|Fludarabine|fludarabine|mesh-list
102440013|NCT05634785|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102440014|NCT05634785|Immunologic Factors|immunologic factors|mesh-ancestor
102440015|NCT05634785|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102440016|NCT05634785|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102440017|NCT05634785|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102440018|NCT05634785|Alkylating Agents|alkylating agents|mesh-ancestor
102440019|NCT05634785|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102440020|NCT05634785|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102440021|NCT05634785|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102551688|NCT04003649|Ipilimumab|ipilimumab|mesh-list
102551692|NCT04003649|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102440512|NCT04995003|Pembrolizumab|pembrolizumab|mesh-list
102440513|NCT04995003|Nivolumab|nivolumab|mesh-list
102440514|NCT04995003|Immune Checkpoint Inhibitors|immune checkpoint inhibitors|mesh-list
102440515|NCT04995003|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
102440516|NCT04995003|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102440517|NCT04995003|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102440525|NCT04977024|Vaccines|vaccines|mesh-list
102440526|NCT04977024|Immunologic Factors|immunologic factors|mesh-ancestor
102440527|NCT04977024|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102441200|NCT03721068|Cyclophosphamide|cyclophosphamide|mesh-list
102441201|NCT03721068|Fludarabine|fludarabine|mesh-list
102441202|NCT03721068|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102441203|NCT03721068|Immunologic Factors|immunologic factors|mesh-ancestor
102441204|NCT03721068|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102441205|NCT03721068|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102441206|NCT03721068|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102441207|NCT03721068|Alkylating Agents|alkylating agents|mesh-ancestor
102441208|NCT03721068|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102441209|NCT03721068|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102441210|NCT03721068|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102441565|NCT03016377|Cyclophosphamide|cyclophosphamide|mesh-list
102441566|NCT03016377|Fludarabine|fludarabine|mesh-list
102441567|NCT03016377|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102441568|NCT03016377|Immunologic Factors|immunologic factors|mesh-ancestor
102441569|NCT03016377|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102441570|NCT03016377|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102441571|NCT03016377|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102441572|NCT03016377|Alkylating Agents|alkylating agents|mesh-ancestor
102441573|NCT03016377|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102441574|NCT03016377|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102441575|NCT03016377|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102409388|NCT04287660|Dexamethasone|dexamethasone|mesh-list
102409390|NCT04287660|Anti-Inflammatory Agents|anti-inflammatory agents|mesh-ancestor
102409391|NCT04287660|Antiemetics|antiemetics|mesh-ancestor
102409392|NCT04287660|Autonomic Agents|autonomic agents|mesh-ancestor
102409393|NCT04287660|Peripheral Nervous System Agents|peripheral nervous system agents|mesh-ancestor
102409394|NCT04287660|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102409395|NCT04287660|Gastrointestinal Agents|gastrointestinal agents|mesh-ancestor
102409396|NCT04287660|Glucocorticoids|glucocorticoids|mesh-ancestor
102409398|NCT04287660|Hormones, Hormone Substitutes, and Hormone Antagonists|hormones, hormone substitutes, and hormone antagonists|mesh-ancestor
