id|nct_id|outcome_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na
252160396|NCT02028455|32989009|59172438|OG000||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|1|1.0||||||
252160397|NCT02028455|32989009|59172439|OG001||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|1|1.0||||||
252160398|NCT02028455|32989009|59172440|OG002||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|2|2.0||||||
252160399|NCT02028455|32989009|59172441|OG003||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|2|2.0||||||
252160400|NCT02028455|32989009|59172442|OG004||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|0|0.0||||||
252160401|NCT02028455|32989009|59172443|OG005||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|1|1.0||||||
252160402|NCT02028455|32989009|59172444|OG006||Number of participants who experienced an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|17|17.0||||||
252160403|NCT02028455|32989009|59172438|OG000||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|6|6.0||||||
252160404|NCT02028455|32989009|59172439|OG001||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|11|11.0||||||
252160405|NCT02028455|32989009|59172440|OG002||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|5|5.0||||||
252160406|NCT02028455|32989009|59172441|OG003||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|3|3.0||||||
252160407|NCT02028455|32989009|59172442|OG004||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|6|6.0||||||
252160408|NCT02028455|32989009|59172443|OG005||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|5|5.0||||||
252160409|NCT02028455|32989009|59172444|OG006||Number of participants who did not experience an AE meeting the Dose-Limiting Toxicity definition|Number of Participants Who Experienced an Adverse Event Meeting the Dose-Limiting Toxicity Definition|The safety of the T cell infusion at the maximum tolerated dose determined in Phase 1, and further characterized in Phase 2, will be described|Participants|Count of Participants|64|64.0||||||
252160410|NCT02028455|32989010|59172445|OG000||Number of Participants with an MRD Negative Complete Remission after Initial CAR T Infusion|Number of Participants With an MRD Negative Complete Remission After Initial CAR T Cell Infusion|The efficacy of the T cell infusion will be estimated based on the number of participants who have an MRD negative bone marrow aspirate following the initial T cell infusion|Participants|Count of Participants|63|63.0||||||
252160411|NCT02028455|32989010|59172445|OG000||Number of Participants without an MRD Negative Complete Remission after Initial CAR T Infusion|Number of Participants With an MRD Negative Complete Remission After Initial CAR T Cell Infusion|The efficacy of the T cell infusion will be estimated based on the number of participants who have an MRD negative bone marrow aspirate following the initial T cell infusion|Participants|Count of Participants|8|8.0||||||
252160412|NCT02028455|32989011|59172446|OG000||Number of participants for whom a releasable CAR T cell product was manufactured|Number of Participants Who Have a Releasable Cell Product Generated|The feasibility of manufacturing and releasing T cell products from pediatric and young adult patients with CD19+ relapsed or refractory leukemia|Participants|Count of Participants|7|7.0||||||
