id|nct_id|name|downcase_name
55764661|NCT02975687|Acute Lymphoblastic Leukemia, Adult B-Cell|acute lymphoblastic leukemia, adult b-cell
55764662|NCT02975687|Acute Lymphoblastic Leukaemia Recurrent|acute lymphoblastic leukaemia recurrent
55765520|NCT03430011|Multiple Myeloma|multiple myeloma
55767539|NCT04740203|B-Cell Acute Lymphoblastic Leukemia, Adult|b-cell acute lymphoblastic leukemia, adult
55767692|NCT00586391|B Cell Lymphoma|b cell lymphoma
55767693|NCT00586391|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
55767694|NCT00586391|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
55767919|NCT05445011|Acute Myeloid Leukemia|acute myeloid leukemia
55768673|NCT05326243|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55768674|NCT05326243|Primary Mediastinal Large B Cell Lymphoma|primary mediastinal large b cell lymphoma
55768676|NCT05326243|Follicular Lymphoma Grade 3A|follicular lymphoma grade 3a
55768677|NCT05326243|Follicular Lymphoma Grade 3B|follicular lymphoma grade 3b
55769562|NCT03019055|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55769563|NCT03019055|Lymphoma, B-Cell|lymphoma, b-cell
55769564|NCT03019055|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
55769565|NCT03019055|Small Lymphocytic Lymphoma|small lymphocytic lymphoma
55772022|NCT05620342|Lung Cancer|lung cancer
55772023|NCT05620342|Small Cell Lung Carcinoma|small cell lung carcinoma
55772024|NCT05620342|Non Small Cell Lung Cancer|non small cell lung cancer
55772960|NCT05032820|Multiple Myeloma|multiple myeloma
55772999|NCT05000450|Relapsed/Refractory Multiple Myeloma|relapsed/refractory multiple myeloma
55773164|NCT04855136|Multiple Myeloma|multiple myeloma
55773205|NCT04792489|DLBCL|dlbcl
55773627|NCT04467853|Solid Tumors, Adult|solid tumors, adult
55773960|NCT04093596|Relapsed/Refractory Multiple Myeloma|relapsed/refractory multiple myeloma
55774646|NCT02690545|Lymphoma|lymphoma
55774647|NCT02690545|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55774648|NCT02690545|Immune System Diseases|immune system diseases
55774649|NCT02690545|Immunoproliferative Disorders|immunoproliferative disorders
55774650|NCT02690545|Lymphatic Diseases|lymphatic diseases
55774651|NCT02690545|Lymphoproliferative Disorders|lymphoproliferative disorders
55774652|NCT02690545|Neoplasms|neoplasms
55774653|NCT02690545|Neoplasms by Histologic Type|neoplasms by histologic type
55775475|NCT05577091|Recurrent Glioblastoma|recurrent glioblastoma
55777028|NCT05312411|Osteosarcoma|osteosarcoma
55777152|NCT05105152|Acute Myeloid Leukemia|acute myeloid leukemia
55777153|NCT05105152|Acute Myeloid Leukemia Refractory|acute myeloid leukemia refractory
55777154|NCT05105152|Acute Myeloid Leukemia, in Relapse|acute myeloid leukemia, in relapse
55698458|NCT04249947|Prostatic Neoplasms, Castration-Resistant|prostatic neoplasms, castration-resistant
55698459|NCT04249947|Neoplasms by Histologic Type|neoplasms by histologic type
55698460|NCT04249947|Neoplasms, Prostate|neoplasms, prostate
55698461|NCT04249947|Prostate Cancer|prostate cancer
55698462|NCT04249947|Metastatic Castration-resistant Prostate Cancer|metastatic castration-resistant prostate cancer
55698463|NCT04249947|Neoplasms|neoplasms
55698464|NCT04249947|Prostatic Neoplasms|prostatic neoplasms
55698465|NCT04249947|Genital Neoplasms, Male|genital neoplasms, male
55698466|NCT04249947|Urogenital Neoplasms|urogenital neoplasms
55698467|NCT04249947|Neoplasms by Site|neoplasms by site
55698468|NCT04249947|Prostatic Disease|prostatic disease
55698469|NCT04249947|Salivary Gland Cancer|salivary gland cancer
55698470|NCT04249947|Salivary Gland Tumor|salivary gland tumor
55698471|NCT04249947|Adenoid Cystic Carcinoma|adenoid cystic carcinoma
55777458|NCT04571138|Leukemia|leukemia
55777459|NCT04571138|Lymphoma|lymphoma
55698472|NCT04249947|Salivary Duct Carcinoma|salivary duct carcinoma
55698473|NCT04249947|Mucoepidermoid Carcinoma|mucoepidermoid carcinoma
55698474|NCT04249947|Acinic Cell Tumor|acinic cell tumor
55777547|NCT04450069|Relapsed/Refractory B-cell Lymphomas|relapsed/refractory b-cell lymphomas
55777548|NCT04450069|Diffuse Large B Cell Lymphoma (DLBCL)|diffuse large b cell lymphoma (dlbcl)
55777549|NCT04450069|Follicular Lymphoma (FL)|follicular lymphoma (fl)
55777550|NCT04450069|Chronic Lymphocytic Leukemia (CLL)|chronic lymphocytic leukemia (cll)
55777551|NCT04450069|Marginal Zone Lymphoma (MZL)|marginal zone lymphoma (mzl)
55777552|NCT04450069|Mantle Cell Lymphoma|mantle cell lymphoma
55777553|NCT04450069|Small Lymphocytic Lymphoma (SLL)|small lymphocytic lymphoma (sll)
55777554|NCT04450069|Primary Mediastinal Large B Cell Lymphoma|primary mediastinal large b cell lymphoma
55777555|NCT04450069|Transformed Follicular Lymphoma|transformed follicular lymphoma
55777556|NCT04450069|Waldenstrom Macroglobulinemia|waldenstrom macroglobulinemia
55777557|NCT04450069|Lymphoplasmacytic Lymphoma|lymphoplasmacytic lymphoma
55777558|NCT04450069|Burkitt Lymphoma|burkitt lymphoma
55698509|NCT05619861|Lymphoma, B-Cell|lymphoma, b-cell
55698510|NCT05619861|Leukemia, B-cell|leukemia, b-cell
55698511|NCT05619861|Leukemia, T-Cell|leukemia, t-cell
55698512|NCT05619861|Multiple Myeloma|multiple myeloma
55777949|NCT03684889|Leukemia|leukemia
55777950|NCT03684889|Lymphoma|lymphoma
55778066|NCT03330691|Leukemia|leukemia
55778067|NCT03330691|Lymphoma|lymphoma
55778094|NCT03244306|Leukemia|leukemia
55778102|NCT03186118|CD 19+ Acute Leukemia|cd 19+ acute leukemia
55778306|NCT02028455|CD19+ Acute Leukemia|cd19+ acute leukemia
55778404|NCT01683279|B Cell Leukemia|b cell leukemia
55778528|NCT03994705|Multiple Myeloma|multiple myeloma
55778793|NCT05651100|Lymphoma, B-Cell|lymphoma, b-cell
55779262|NCT05416554|Non Hodgkin Lymphoma|non hodgkin lymphoma
55780338|NCT05616468|Nasopharyngeal Carcinoma|nasopharyngeal carcinoma
55699252|NCT03154775|Refractory or Relapsed Non-Hodgkin Lymphoma|refractory or relapsed non-hodgkin lymphoma
55784103|NCT04186520|Chronic Lymphocytic Leukemia (CLL)|chronic lymphocytic leukemia (cll)
55784105|NCT04186520|Marginal Zone Lymphoma|marginal zone lymphoma
55784106|NCT04186520|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55784107|NCT04186520|Primary Mediastinal Large B-cell Lymphoma (PMBCL)|primary mediastinal large b-cell lymphoma (pmbcl)
55784108|NCT04186520|Central Nervous System Lymphoma|central nervous system lymphoma
55784335|NCT05349266|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
55784670|NCT04336501|Leukemia|leukemia
55699760|NCT03018093|Relapsed or Refractory Acute Lymphoblastic Leukemia|relapsed or refractory acute lymphoblastic leukemia
55788801|NCT04816526|Myeloma Multiple|myeloma multiple
55789546|NCT05531708|Mesothelin-positive Advanced Refractory Solid Tumors|mesothelin-positive advanced refractory solid tumors
55701048|NCT05105867|Relapsed or Refractory B-cell Acute Lymphoblastic Leukemia|relapsed or refractory b-cell acute lymphoblastic leukemia
55701049|NCT05105867|Relapsed or Refractory B-cell Non-hodgkin Lymphoma|relapsed or refractory b-cell non-hodgkin lymphoma
55701638|NCT03915184|Multiple Myeloma|multiple myeloma
55794849|NCT05190653|Lymphoma|lymphoma
55794850|NCT05190653|Multiple Myeloma|multiple myeloma
55794851|NCT05190653|Blood Cancer|blood cancer
55794852|NCT05190653|Stem Cell Transplant Complications|stem cell transplant complications
55794853|NCT05190653|Chimeric Antigen Receptor T-cell Therapy|chimeric antigen receptor t-cell therapy
55796544|NCT04608487|Lymphoma|lymphoma
55796545|NCT04608487|Lymphoma Cns|lymphoma cns
55796694|NCT03676504|Acute Lymphoblastic Leukemia, Adult|acute lymphoblastic leukemia, adult
55796695|NCT03676504|Acute Lymphoblastic Leukemia, Pediatric|acute lymphoblastic leukemia, pediatric
55796696|NCT03676504|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
55796697|NCT03676504|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55796698|NCT03676504|Follicular Lymphoma|follicular lymphoma
55796699|NCT03676504|Mantle Cell Lymphoma|mantle cell lymphoma
55797485|NCT04562298|Epithelial Ovarian Cancer|epithelial ovarian cancer
55797741|NCT01593696|ALL|all
55797742|NCT01593696|B Cell Lymphoma|b cell lymphoma
55797743|NCT01593696|Leukemia|leukemia
55797744|NCT01593696|Large Cell Lymphoma|large cell lymphoma
55797745|NCT01593696|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
55798932|NCT04406610|Glioma of Brain|glioma of brain
55798933|NCT04406610|CAR-T Cell Immunotherapy|car-t cell immunotherapy
55703493|NCT03818165|Metastatic Pancreatic Carcinoma|metastatic pancreatic carcinoma
55799851|NCT03696030|Metastatic Malignant Neoplasm in the Brain|metastatic malignant neoplasm in the brain
55799852|NCT03696030|Metastatic Malignant Neoplasm in the Leptomeninges|metastatic malignant neoplasm in the leptomeninges
55799853|NCT03696030|Breast Cancer|breast cancer
55799854|NCT03696030|HER2-positive Breast Cancer|her2-positive breast cancer
55800081|NCT03774654|Refractory B-Cell Non-Hodgkin Lymphoma|refractory b-cell non-hodgkin lymphoma
55800082|NCT03774654|Refractory B-Cell Small Lymphocytic Lymphoma|refractory b-cell small lymphocytic lymphoma
55800083|NCT03774654|Relapsed Adult ALL|relapsed adult all
55800084|NCT03774654|Relapsed CLL|relapsed cll
55800085|NCT03774654|Relapsed Non Hodgkin Lymphoma|relapsed non hodgkin lymphoma
55801999|NCT04390542|Blood Cancer|blood cancer
55704040|NCT04129099|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55804747|NCT05256641|Diffuse Large B-Cell Lymphoma|diffuse large b-cell lymphoma
55804748|NCT05256641|High-grade B-cell Lymphoma|high-grade b-cell lymphoma
55804749|NCT05256641|Transformed Lymphoma|transformed lymphoma
55804750|NCT05256641|Secondary Central Nervous System Lymphoma|secondary central nervous system lymphoma
55804898|NCT04735471|Lymphoma, Follicular|lymphoma, follicular
55804899|NCT04735471|Lymphoma, Mantle-Cell|lymphoma, mantle-cell
55804900|NCT04735471|Marginal Zone Lymphoma|marginal zone lymphoma
55804901|NCT04735471|Primary Mediastinal B-cell Lymphoma|primary mediastinal b-cell lymphoma
55804902|NCT04735471|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55804903|NCT04735471|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55804926|NCT04661384|Ependymoma|ependymoma
55804927|NCT04661384|Glioblastoma|glioblastoma
55804928|NCT04661384|Medulloblastoma|medulloblastoma
55805904|NCT05620680|T Lymphoblastic Leukemia/Lymphoma|t lymphoblastic leukemia/lymphoma
55705256|NCT04916860|SenL-T7 CAR T Cells for CD7+ T-cell Lymphoblastic Leukemia or T-cell Lymphoblastic Lymphoma|senl-t7 car t cells for cd7+ t-cell lymphoblastic leukemia or t-cell lymphoblastic lymphoma
55808372|NCT04650451|HER-2 Gene Amplification|her-2 gene amplification
55808373|NCT04650451|HER2-positive Gastric Cancer|her2-positive gastric cancer
55808374|NCT04650451|HER2-positive Breast Cancer|her2-positive breast cancer
55808375|NCT04650451|HER-2 Protein Overexpression|her-2 protein overexpression
55808376|NCT04650451|Solid Tumor, Adult|solid tumor, adult
55808425|NCT04526834|Anaplastic Large Cell Lymphoma|anaplastic large cell lymphoma
55808426|NCT04526834|Peripheral T Cell Lymphoma|peripheral t cell lymphoma
55808427|NCT04526834|Extranodal NK/T-cell Lymphoma|extranodal nk/t-cell lymphoma
55808428|NCT04526834|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55808429|NCT04526834|Primary Mediastinal Large B-Cell Lymphoma (PMBCL)|primary mediastinal large b-cell lymphoma (pmbcl)
55808508|NCT04257578|B-Cell Non-Hodgkin Lymphoma|b-cell non-hodgkin lymphoma
55808509|NCT04257578|Diffuse Large B-Cell Lymphoma, Not Otherwise Specified|diffuse large b-cell lymphoma, not otherwise specified
55808510|NCT04257578|High Grade B-Cell Lymphoma|high grade b-cell lymphoma
55808511|NCT04257578|Primary Mediastinal (Thymic) Large B-Cell Lymphoma|primary mediastinal (thymic) large b-cell lymphoma
55808512|NCT04257578|Transformed Follicular Lymphoma to Diffuse Large B-Cell Lymphoma|transformed follicular lymphoma to diffuse large b-cell lymphoma
55808513|NCT04257578|Grade 1 Follicular Lymphoma|grade 1 follicular lymphoma
55808514|NCT04257578|Grade 2 Follicular Lymphoma|grade 2 follicular lymphoma
55808515|NCT04257578|Grade 3a Follicular Lymphoma|grade 3a follicular lymphoma
55706054|NCT04943016|Relapsed/Refractory B-Cell Malignancies|relapsed/refractory b-cell malignancies
55706541|NCT02744287|Metastatic Castration-resistant Prostate Cancer|metastatic castration-resistant prostate cancer
55706542|NCT02744287|Metastatic Prostate Cancer|metastatic prostate cancer
55811260|NCT05464719|Large B-cell Lymphoma|large b-cell lymphoma
55811261|NCT05464719|Lymphoma|lymphoma
55706601|NCT04037241|Malignant Tumor of Pancreas Metastatic to Liver|malignant tumor of pancreas metastatic to liver
55811455|NCT05274451|Non Small Cell Lung Cancer Metastatic|non small cell lung cancer metastatic
55811456|NCT05274451|Non-Small Cell Carcinoma of Lung, TNM Stage 4|non-small cell carcinoma of lung, tnm stage 4
55811457|NCT05274451|Advanced Breast Cancer|advanced breast cancer
55811458|NCT05274451|Advanced Lung Carcinoma|advanced lung carcinoma
55811460|NCT05274451|NSCLC, Recurrent|nsclc, recurrent
55811461|NCT05274451|NSCLC Stage IV|nsclc stage iv
55811462|NCT05274451|Relapsed Cancer|relapsed cancer
55811463|NCT05274451|Relapse/Recurrence|relapse/recurrence
55811464|NCT05274451|Recurrent Breast Cancer|recurrent breast cancer
55811465|NCT05274451|Recurrent NSCLC|recurrent nsclc
55812067|NCT04432506|Hematopoietic and Lymphoid Cell Neoplasm|hematopoietic and lymphoid cell neoplasm
55812068|NCT04432506|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
55812069|NCT04432506|Recurrent High Grade B-Cell Lymphoma|recurrent high grade b-cell lymphoma
55812070|NCT04432506|Recurrent Primary Mediastinal (Thymic) Large B-Cell Lymphoma|recurrent primary mediastinal (thymic) large b-cell lymphoma
55812071|NCT04432506|Recurrent Transformed Follicular Lymphoma to Diffuse Large B-Cell Lymphoma|recurrent transformed follicular lymphoma to diffuse large b-cell lymphoma
55812075|NCT04432506|Refractory Transformed Follicular Lymphoma to Diffuse Large B-Cell Lymphoma|refractory transformed follicular lymphoma to diffuse large b-cell lymphoma
55812435|NCT03435796|Neoplasms|neoplasms
55812805|NCT01087294|Leukemia, B-cell|leukemia, b-cell
55812806|NCT01087294|Lymphoma, Hodgkins|lymphoma, hodgkins
55812807|NCT01087294|Lymphoma, Non-hodgkins|lymphoma, non-hodgkins
55812808|NCT01087294|Lymphoma, B-Cell|lymphoma, b-cell
55709630|NCT03016377|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55709631|NCT03016377|Immune System Diseases|immune system diseases
55709632|NCT03016377|Immunoproliferative Disorders|immunoproliferative disorders
55710133|NCT03050190|B-cell Malignancies|b-cell malignancies
55710743|NCT04121273|Hepatocellular Carcinoma|hepatocellular carcinoma
55710915|NCT04884984|Acute Myeloid Leukemia|acute myeloid leukemia
55711220|NCT04863066|HIV-1|hiv-1
55712916|NCT04822974|Hematologic Cancer|hematologic cancer
55714435|NCT05613348|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55714436|NCT05613348|B-Cell Lymphoma, Unspecified|b-cell lymphoma, unspecified
55716514|NCT05123001|Hodgkin Lymphoma|hodgkin lymphoma
55716515|NCT05123001|Non Hodgkin Lymphoma|non hodgkin lymphoma
55716516|NCT05123001|Leukemia|leukemia
55734512|NCT05241392|Glioblastoma|glioblastoma
55742107|NCT04605666|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
55742108|NCT04605666|Acute Lymphoblastic Leukemia Not Having Achieved Remission|acute lymphoblastic leukemia not having achieved remission
55742109|NCT04605666|Acute Lymphoblastic Leukemia, Adult|acute lymphoblastic leukemia, adult
55753713|NCT03013712|Colon Cancer|colon cancer
55753714|NCT03013712|Esophageal Carcinoma|esophageal carcinoma
55753715|NCT03013712|Pancreatic Cancer|pancreatic cancer
55753716|NCT03013712|Prostate Cancer|prostate cancer
55756992|NCT03287817|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
55756993|NCT03287817|DLBCL|dlbcl
55764048|NCT04827745|Mixed Phenotype Acute Leukemia (MPAL)|mixed phenotype acute leukemia (mpal)
55764282|NCT02445222|Long Term Safety of Patients Receiving CAR-T in an Eligible Clinical Trial or Managed Access Program|long term safety of patients receiving car-t in an eligible clinical trial or managed access program
55772573|NCT05257083|Multiple Myeloma|multiple myeloma
55783229|NCT02650999|CD19+ Diffuse Large B-cell Lymphomas|cd19+ diffuse large b-cell lymphomas
55783230|NCT02650999|Follicular Lymphomas|follicular lymphomas
55783231|NCT02650999|Mantle Cell Lymphomas|mantle cell lymphomas
55783501|NCT05436223|B-cell Non-Hodgkin's Lymphoma|b-cell non-hodgkin's lymphoma
55784101|NCT04186520|Non Hodgkin Lymphoma (NHL)|non hodgkin lymphoma (nhl)
55784102|NCT04186520|Mantle Cell Lymphoma (MCL)|mantle cell lymphoma (mcl)
55784104|NCT04186520|Follicular Lymphoma|follicular lymphoma
55784354|NCT05336383|Multiple Myeloma|multiple myeloma
55784355|NCT05336383|Plasma Cell Neoplasm|plasma cell neoplasm
55784356|NCT05336383|Malignant Plasma Cell Neoplasm|malignant plasma cell neoplasm
55784447|NCT04337606|Non Hodgkin Lymphoma|non hodgkin lymphoma
55789580|NCT05513612|Acute Myeloid Leukemia (AML)|acute myeloid leukemia (aml)
55789581|NCT05513612|B-cell Non-Hodgkin's Lymphoma (B-NHL)|b-cell non-hodgkin's lymphoma (b-nhl)
55789582|NCT05513612|Multiple Myeloma (MM)|multiple myeloma (mm)
55789583|NCT05513612|T-Cell Leukemia/Lymphoma, Adult|t-cell leukemia/lymphoma, adult
55789584|NCT05513612|B-cell Acute Lymphoblastic Leukemia (B-ALL)|b-cell acute lymphoblastic leukemia (b-all)
55804929|NCT04661384|Recurrent Metastatic Malignant Neoplasm in the Leptomeninges|recurrent metastatic malignant neoplasm in the leptomeninges
55811451|NCT05274451|Triple Negative Breast Cancer|triple negative breast cancer
55811452|NCT05274451|TNBC - Triple-Negative Breast Cancer|tnbc - triple-negative breast cancer
55811453|NCT05274451|Non-small Cell Lung Cancer|non-small cell lung cancer
55811454|NCT05274451|Non Small Cell Lung Cancer|non small cell lung cancer
55811459|NCT05274451|NSCLC|nsclc
55812072|NCT04432506|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
